session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251209_143654,H_6444,0,1.07,71.2,0.0,0.00,32.0,100,NotConnected
20251209_143654,H_6444,1,2.08,67.5,55.3,0.00,32.0,100,Host
20251209_143654,H_6444,1,3.18,69.2,52.6,0.00,32.0,100,Host
20251209_143654,H_6444,1,4.20,63.3,47.6,0.00,32.0,100,Host
20251209_143654,H_6444,1,5.21,53.0,47.2,0.00,32.0,100,Host
20251209_143654,H_6444,1,6.21,65.5,77.1,0.00,32.0,100,Host
20251209_143654,H_6444,1,7.23,64.4,63.8,0.00,32.0,100,Host
20251209_143654,H_6444,1,8.24,73.3,69.2,0.00,32.0,100,Host
20251209_143654,H_6444,1,9.26,64.7,47.6,0.00,32.0,100,Host
20251209_143654,H_6444,1,10.26,66.0,40.9,0.00,32.0,100,Host
20251209_143654,H_6444,1,11.27,72.4,70.5,0.00,32.0,100,Host
20251209_143654,H_6444,1,12.27,72.5,68.8,0.00,32.0,100,Host
20251209_143654,H_6444,1,13.27,72.1,70.2,0.00,32.0,100,Host
20251209_143654,H_6444,1,14.27,72.1,54.8,0.00,32.0,100,Host
20251209_143654,H_6444,1,15.27,72.2,55.7,0.00,32.0,100,Host
20251209_143654,H_6444,1,16.29,72.2,41.2,0.00,32.0,100,Host
20251209_143654,H_6444,1,17.29,72.2,69.2,0.00,32.0,100,Host
20251209_143654,H_6444,1,18.29,72.1,69.3,0.00,34.0,100,Host
20251209_143654,H_6444,1,19.30,70.3,55.2,0.00,34.0,100,Host
20251209_143654,H_6444,1,20.31,73.0,69.2,0.00,34.0,100,Host
20251209_143654,H_6444,1,21.31,72.4,41.6,0.00,34.0,100,Host
20251209_143654,H_6444,1,22.31,72.2,55.6,0.00,34.0,100,Host
20251209_143654,H_6444,1,23.33,72.3,69.3,0.00,34.0,100,Host
20251209_143654,H_6444,1,24.33,73.8,69.9,0.00,34.0,100,Host
20251209_143654,H_6444,1,25.34,71.7,54.0,0.00,34.0,100,Host
20251209_143654,H_6444,1,26.34,72.7,55.0,0.00,34.0,100,Host
20251209_143654,H_6444,1,27.34,72.1,41.9,0.00,34.0,100,Host
20251209_143654,H_6444,1,28.35,72.5,41.4,0.00,34.0,100,Host
20251209_143654,H_6444,1,29.36,72.1,41.2,0.00,34.0,100,Host
20251209_143654,H_6444,1,30.36,72.1,56.1,0.00,34.0,100,Host
20251209_143654,H_6444,1,31.37,72.6,55.3,0.00,34.0,100,Host
20251209_143654,H_6444,1,32.38,72.2,55.3,0.00,34.0,100,Host
20251209_143654,H_6444,1,33.38,72.0,55.5,0.00,34.0,100,Host
20251209_143654,H_6444,1,34.38,71.7,69.8,0.00,34.0,100,Host
20251209_143654,H_6444,1,35.40,72.4,69.0,0.00,34.0,100,Host
20251209_143654,H_6444,1,36.41,71.2,41.2,0.00,34.0,100,Host
20251209_143654,H_6444,1,37.41,72.3,55.2,0.00,35.0,100,Host
20251209_143654,H_6444,1,38.42,71.4,54.9,0.00,35.0,100,Host
20251209_143654,H_6444,1,39.43,72.2,55.5,0.00,35.0,100,Host
20251209_143654,H_6444,1,40.43,72.5,55.1,0.00,35.0,100,Host
20251209_143654,H_6444,1,41.44,72.0,41.4,0.00,35.0,100,Host
20251209_143654,H_6444,1,42.46,72.6,55.3,0.00,35.0,100,Host
20251209_143654,H_6444,1,43.46,73.3,69.4,0.00,35.0,100,Host
20251209_143654,H_6444,1,44.46,72.3,55.6,0.00,35.0,100,Host
20251209_143654,H_6444,1,45.47,72.2,41.2,0.00,35.0,100,Host
20251209_143654,H_6444,1,46.48,72.2,55.3,0.00,35.0,100,Host
20251209_143654,H_6444,1,47.48,72.2,69.3,0.00,35.0,100,Host
20251209_143654,H_6444,1,48.48,72.7,68.8,0.00,35.0,100,Host
20251209_143654,H_6444,1,49.50,72.3,54.6,0.00,35.0,100,Host
20251209_143654,H_6444,1,50.50,72.2,41.5,0.00,35.0,100,Host
20251209_143654,H_6444,1,51.51,72.1,41.3,0.00,35.0,100,Host
20251209_143654,H_6444,1,52.51,72.3,55.0,0.00,35.0,100,Host
20251209_143654,H_6444,1,53.52,72.2,69.2,0.00,35.0,100,Host
20251209_143654,H_6444,1,54.52,72.3,69.0,0.00,35.0,100,Host
20251209_143654,H_6444,1,55.54,72.5,69.6,0.00,35.0,100,Host
20251209_143654,H_6444,2,56.54,72.4,41.3,0.00,35.0,100,Host
20251209_143654,H_6444,2,57.55,71.1,41.0,0.00,35.0,100,Host
20251209_143654,H_6444,2,58.56,73.2,55.2,0.00,35.0,100,Host
20251209_143654,H_6444,2,59.57,72.5,54.7,0.00,35.0,100,Host
20251209_143654,H_6444,2,60.58,72.3,55.0,0.00,35.0,100,Host
20251209_143654,H_6444,2,61.59,70.6,53.9,0.00,35.0,100,Host
20251209_143654,H_6444,2,62.59,72.2,41.1,0.00,35.0,100,Host
20251209_143654,H_6444,2,63.59,71.2,41.3,0.00,36.0,100,Host
20251209_143654,H_6444,2,64.60,72.4,55.4,0.00,36.0,100,Host
20251209_143654,H_6444,2,65.62,71.4,54.6,0.00,36.0,100,Host
20251209_143654,H_6444,2,66.62,72.6,40.8,0.00,36.0,100,Host
20251209_143654,H_6444,2,67.63,70.7,41.4,0.00,36.0,100,Host
20251209_143654,H_6444,2,68.63,71.9,55.5,0.00,36.0,100,Host
