session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_103057,H_4193,0,1.03,30.7,0.0,0.00,32.0,100,NotConnected
20251208_103057,H_4193,2,2.05,27.9,72.1,0.00,32.0,100,Client
20251208_103057,H_4193,2,3.08,40.7,112.5,0.00,32.0,100,Client
20251208_103057,H_4193,2,4.09,30.2,66.5,0.00,32.0,100,Client
20251208_103057,H_4193,2,5.10,34.5,124.5,0.00,32.0,100,Client
20251208_103057,H_4193,2,6.10,33.9,94.5,0.00,32.0,100,Client
20251208_103057,H_4193,2,7.11,32.8,89.1,0.00,32.0,100,Client
20251208_103057,H_4193,2,8.13,30.0,106.8,0.00,32.0,100,Client
20251208_103057,H_4193,2,9.15,28.6,101.0,0.00,32.0,100,Client
20251208_103057,H_4193,2,10.15,29.0,105.2,0.00,32.0,100,Client
20251208_103057,H_4193,2,11.18,29.6,96.3,0.00,32.0,100,Client
20251208_103057,H_4193,2,12.19,30.1,102.8,0.00,32.0,100,Client
20251208_103057,H_4193,2,13.20,31.6,131.2,0.00,32.0,100,Client
20251208_103057,H_4193,2,14.20,31.3,63.4,0.00,32.0,100,Client
20251208_103057,H_4193,2,15.21,32.9,91.0,0.00,32.0,100,Client
20251208_103057,H_4193,2,16.21,33.2,146.3,0.00,32.0,100,Client
20251208_103057,H_4193,2,17.23,31.7,62.9,0.00,32.0,100,Client
20251208_103057,H_4193,2,18.24,31.9,93.7,0.00,32.0,100,Client
20251208_103057,H_4193,2,19.26,30.3,154.3,0.00,32.0,100,Client
20251208_103057,H_4193,2,20.26,27.9,139.4,0.00,32.0,100,Client
20251208_103057,H_4193,2,21.27,27.4,77.3,0.00,32.0,100,Client
20251208_103057,H_4193,2,22.28,30.2,73.9,0.00,32.0,100,Client
20251208_103057,H_4193,2,23.29,29.8,192.1,0.00,32.0,100,Client
20251208_103057,H_4193,2,24.30,29.6,129.0,0.00,32.0,100,Client
20251208_103057,H_4193,2,25.32,30.6,67.1,0.00,32.0,100,Client
20251208_103057,H_4193,2,26.35,30.9,131.9,0.00,32.0,100,Client
20251208_103057,H_4193,2,27.40,26.5,104.5,0.00,34.0,100,Client
20251208_103057,H_4193,2,28.42,31.3,100.2,0.00,34.0,100,Client
20251208_103057,H_4193,2,29.43,30.6,92.4,0.00,34.0,100,Client
20251208_103057,H_4193,2,30.45,30.4,160.2,0.00,34.0,100,Client
20251208_103057,H_4193,2,31.48,30.2,124.0,0.00,34.0,100,Client
20251208_103057,H_4193,2,32.50,31.2,160.2,0.00,34.0,100,Client
20251208_103057,H_4193,2,33.53,31.9,99.4,0.00,34.0,100,Client
20251208_103057,H_4193,2,34.55,31.1,131.8,0.00,34.0,100,Client
20251208_103057,H_4193,2,35.55,31.3,228.2,0.00,34.0,100,Client
20251208_103057,H_4193,2,36.56,28.1,169.5,0.00,34.0,100,Client
20251208_103057,H_4193,2,37.58,31.0,159.0,0.00,34.0,100,Client
20251208_103057,H_4193,2,38.58,30.7,96.4,0.00,34.0,100,Client
20251208_103057,H_4193,2,39.60,30.5,63.5,0.00,34.0,100,Client
20251208_103057,H_4193,2,40.63,30.8,67.0,0.00,34.0,100,Client
20251208_103057,H_4193,2,41.65,31.2,64.9,0.00,34.0,100,Client
20251208_103057,H_4193,2,42.67,31.2,62.7,0.00,34.0,100,Client
20251208_103057,H_4193,2,43.70,31.8,90.4,0.00,34.0,100,Client
20251208_103057,H_4193,2,44.71,32.7,91.1,0.00,34.0,100,Client
20251208_103057,H_4193,2,45.74,32.4,95.0,0.00,34.0,100,Client
20251208_103057,H_4193,2,46.77,32.7,65.9,0.00,35.0,100,Client
20251208_103057,H_4193,2,47.78,32.0,95.7,0.00,35.0,100,Client
20251208_103057,H_4193,2,48.79,30.1,127.8,0.00,35.0,100,Client
20251208_103057,H_4193,2,49.80,34.2,61.8,0.00,35.0,100,Client
20251208_103057,H_4193,2,50.81,22.9,64.3,0.00,35.0,100,Client
20251208_103057,H_4193,2,51.83,31.8,181.8,0.00,35.0,100,Client
20251208_103057,H_4193,2,52.84,35.3,87.0,0.00,35.0,100,Client
20251208_103057,H_4193,2,53.85,34.2,168.4,0.00,35.0,100,Client
20251208_103057,H_4193,2,54.88,32.6,95.5,0.00,35.0,100,Client
20251208_103057,H_4193,2,55.90,32.1,68.2,0.00,35.0,100,Client
20251208_103057,H_4193,2,56.90,31.8,124.4,0.00,35.0,100,Client
20251208_103057,H_4193,2,57.98,31.6,106.6,0.00,35.0,100,Client
20251208_103057,H_4193,2,58.98,12.8,140.7,0.00,35.0,100,Client
20251208_103057,H_4193,2,60.00,25.3,99.1,0.00,35.0,100,Client
20251208_103057,H_4193,2,61.02,25.2,100.3,0.00,35.0,100,Client
20251208_103057,H_4193,2,62.05,24.1,141.3,0.00,35.0,100,Client
20251208_103057,H_4193,2,63.06,30.7,167.0,0.00,35.0,100,Client
20251208_103057,H_4193,2,64.06,32.1,92.5,0.00,35.0,100,Client
20251208_103057,H_4193,2,65.08,30.0,136.2,0.00,36.0,100,Client
20251208_103057,H_4193,2,66.11,37.7,159.6,0.00,36.0,100,Client
20251208_103057,H_4193,2,67.11,31.2,63.3,0.00,36.0,100,Client
20251208_103057,H_4193,2,68.14,31.1,91.9,0.00,36.0,100,Client
20251208_103057,H_4193,2,69.16,31.0,162.3,0.00,36.0,100,Client
20251208_103057,H_4193,2,70.21,27.2,180.7,0.00,36.0,100,Client
20251208_103057,H_4193,2,71.24,33.6,59.1,0.00,36.0,100,Client
20251208_103057,H_4193,2,72.26,34.6,153.6,0.00,36.0,100,Client
20251208_103057,H_4193,2,73.26,35.6,171.4,0.00,36.0,100,Client
20251208_103057,H_4193,2,74.28,33.9,78.1,0.00,36.0,100,Client
20251208_103057,H_4193,2,75.31,20.3,181.8,0.00,36.0,100,Client
20251208_103057,H_4193,2,76.34,11.5,245.3,0.00,36.0,100,Client
20251208_103057,H_4193,2,77.35,25.8,186.5,0.00,36.0,100,Client
20251208_103057,H_4193,2,78.39,25.8,80.7,0.00,36.0,100,Client
20251208_103057,H_4193,2,79.40,32.4,162.7,0.00,37.0,100,Client
20251208_103057,H_4193,2,80.41,37.8,198.2,0.00,37.0,100,Client
20251208_103057,H_4193,2,81.43,36.2,81.1,0.00,37.0,100,Client
20251208_103057,H_4193,2,82.45,36.4,106.2,0.00,37.0,100,Client
20251208_103057,H_4193,2,83.46,37.1,75.6,0.00,37.0,100,Client
20251208_103057,H_4193,2,84.47,38.4,77.4,0.00,37.0,100,Client
20251208_103057,H_4193,2,85.47,38.1,80.6,0.00,37.0,100,Client
20251208_103057,H_4193,2,86.49,38.1,78.5,0.00,37.0,100,Client
20251208_103057,H_4193,2,87.50,36.5,80.0,0.00,37.0,100,Client
20251208_103057,H_4193,2,88.51,37.0,108.7,0.00,37.0,100,Client
20251208_103057,H_4193,2,89.51,36.9,54.1,0.00,37.0,100,Client
20251208_103057,H_4193,2,90.54,37.1,80.2,0.00,37.0,100,Client
20251208_103057,H_4193,2,91.55,37.2,104.7,0.00,37.0,100,Client
20251208_103057,H_4193,2,92.56,37.1,55.9,0.00,37.0,100,Client
