session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251209_004435,H_4193,0,1.03,31.5,0.0,0.00,42.0,100,Offline
20251209_004435,H_4193,0,2.04,29.4,0.0,0.00,42.0,100,Offline
20251209_004435,H_4193,0,3.04,30.0,0.0,0.00,42.0,100,Offline
20251209_004435,H_4193,0,4.06,29.8,0.0,0.00,42.0,100,Offline
20251209_004435,H_4193,0,5.08,30.9,0.0,0.00,42.0,100,Offline
20251209_004435,H_4193,0,6.09,31.2,0.0,0.00,42.0,100,Offline
20251209_004435,H_4193,0,7.09,31.0,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,8.11,29.1,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,9.15,30.0,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,10.16,31.4,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,11.19,32.1,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,12.21,31.7,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,13.23,31.1,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,14.25,31.3,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,15.26,30.4,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,16.28,30.4,0.0,0.00,44.0,100,Offline
20251209_004435,H_4193,0,17.31,30.2,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,18.31,30.9,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,19.35,31.5,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,20.36,30.9,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,21.39,32.7,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,22.40,33.8,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,23.40,33.6,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,24.42,33.5,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,25.43,33.7,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,26.45,33.1,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,27.47,33.7,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,28.50,33.4,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,29.52,33.4,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,30.52,33.5,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,31.55,33.3,0.0,0.00,45.0,100,Offline
20251209_004435,H_4193,0,32.55,33.5,0.0,0.00,45.0,100,Offline
