session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_121125,H_4193,1,1.11,33.2,100.0,0.00,35.0,65,Host
20251208_121125,H_4193,1,2.13,47.2,62.6,0.00,35.0,65,Host
20251208_121125,H_4193,1,3.13,56.1,71.5,0.00,35.0,65,Host
20251208_121125,H_4193,1,4.14,48.6,58.8,0.00,35.0,65,Host
20251208_121125,H_4193,1,5.14,46.9,154.4,0.00,35.0,65,Host
20251208_121125,H_4193,1,6.15,62.5,42.6,0.00,35.0,65,Host
20251208_121125,H_4193,1,7.17,63.3,59.2,0.00,35.0,65,Host
20251208_121125,H_4193,1,8.17,71.7,56.1,0.00,35.0,65,Host
20251208_121125,H_4193,1,9.20,53.8,78.6,0.00,35.0,65,Host
20251208_121125,H_4193,1,10.23,35.0,88.8,0.00,35.0,65,Host
20251208_121125,H_4193,1,11.23,33.1,57.6,0.00,35.0,65,Host
20251208_121125,H_4193,1,12.25,34.7,78.5,0.00,35.0,65,Host
20251208_121125,H_4193,1,13.27,34.8,97.6,0.00,35.0,65,Host
20251208_121125,H_4193,1,14.29,38.1,65.6,0.00,35.0,65,Host
20251208_121125,H_4193,1,15.31,35.3,70.8,0.00,40.0,65,Host
20251208_121125,H_4193,1,16.33,34.6,62.9,0.00,40.0,65,Host
20251208_121125,H_4193,1,17.36,33.0,100.5,0.00,40.0,65,Host
20251208_121125,H_4193,1,18.38,34.5,78.0,0.00,40.0,65,Host
20251208_121125,H_4193,1,19.40,34.0,63.1,0.00,40.0,65,Host
20251208_121125,H_4193,1,20.43,34.5,64.5,0.00,40.0,65,Host
20251208_121125,H_4193,1,21.44,34.3,79.1,0.00,40.0,65,Host
20251208_121125,H_4193,1,22.47,35.4,73.3,0.00,40.0,65,Host
20251208_121125,H_4193,1,23.50,32.3,104.8,0.00,40.0,65,Host
20251208_121125,H_4193,1,24.52,32.8,90.4,0.00,40.0,65,Host
20251208_121125,H_4193,1,25.53,35.1,53.0,0.00,40.0,65,Host
20251208_121125,H_4193,1,26.54,43.5,95.8,0.00,40.0,65,Host
