session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251207_223649,H_4193,0,1.02,13.1,0.0,0.00,54.0,16,NotConnected
20251207_223649,H_4193,1,2.03,71.4,60.9,0.00,54.0,16,Host
20251207_223649,H_4193,1,3.16,51.6,49.9,0.00,55.0,16,Host
20251207_223649,H_4193,1,4.16,75.1,41.1,0.00,54.0,16,Host
20251207_223649,H_4193,1,5.17,71.6,40.7,0.00,55.0,16,Host
20251207_223649,H_4193,1,6.19,72.4,81.2,0.00,55.0,16,Host
20251207_223649,H_4193,1,7.20,72.4,41.6,0.00,54.0,16,Host
20251207_223649,H_4193,1,8.20,72.3,55.5,0.00,55.0,16,Host
20251207_223649,H_4193,1,9.20,72.6,39.7,0.00,54.0,16,Host
20251207_223649,H_4193,1,10.22,72.5,69.3,0.00,54.0,16,Host
20251207_223649,H_4193,1,11.22,72.7,55.4,0.00,54.0,16,Host
20251207_223649,H_4193,1,12.23,72.0,55.2,0.00,54.0,16,Host
20251207_223649,H_4193,2,13.23,73.0,54.4,0.00,54.0,16,Host
20251207_223649,H_4193,2,14.23,72.5,41.9,0.00,55.0,16,Host
20251207_223649,H_4193,2,15.24,72.6,49.7,0.00,55.0,16,Host
20251207_223649,H_4193,2,16.24,71.6,54.9,0.00,55.0,14,Host
20251207_223649,H_4193,2,17.24,72.3,41.0,0.00,55.0,14,Host
20251207_223649,H_4193,2,18.24,72.2,68.6,0.00,55.0,14,Host
20251207_223649,H_4193,2,19.24,73.3,55.3,0.00,55.0,14,Host
20251207_223649,H_4193,2,20.26,72.3,53.1,0.00,55.0,14,Host
20251207_223649,H_4193,2,21.26,72.7,56.3,0.00,55.0,14,Host
20251207_223649,H_4193,2,22.26,71.8,41.8,0.00,55.0,14,Host
20251207_223649,H_4193,2,23.27,72.3,41.2,0.00,55.0,14,Host
20251207_223649,H_4193,2,24.28,73.1,55.2,0.00,55.0,14,Host
20251207_223649,H_4193,2,25.29,72.9,55.9,0.00,55.0,14,Host
20251207_223649,H_4193,2,26.29,73.0,41.5,0.00,55.0,14,Host
20251207_223649,H_4193,2,27.30,72.5,41.7,0.00,55.0,14,Host
20251207_223649,H_4193,2,28.30,72.9,55.6,0.00,55.0,14,Host
20251207_223649,H_4193,2,29.32,73.1,41.3,0.00,55.0,14,Host
20251207_223649,H_4193,2,30.33,71.8,55.3,0.00,55.0,14,Host
20251207_223649,H_4193,2,31.34,72.3,54.2,0.00,55.0,14,Host
20251207_223649,H_4193,2,32.36,72.5,55.5,0.00,55.0,14,Host
20251207_223649,H_4193,2,33.37,71.3,69.0,0.00,55.0,14,Host
20251207_223649,H_4193,2,34.37,72.4,55.0,0.00,55.0,14,Host
