session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_014720,H_4193,0,1.00,25.6,0.0,0.00,44.0,63,NotConnected
20251208_014720,H_4193,1,2.05,36.5,100.0,0.00,44.0,63,Host
20251208_014720,H_4193,1,3.06,50.7,48.2,0.00,44.0,63,Host
20251208_014720,H_4193,1,4.07,36.6,83.0,0.00,44.0,63,Host
20251208_014720,H_4193,1,5.08,36.1,55.3,0.00,44.0,63,Host
20251208_014720,H_4193,1,6.08,36.1,83.0,0.00,44.0,63,Host
20251208_014720,H_4193,1,7.10,36.1,55.3,0.00,44.0,63,Host
20251208_014720,H_4193,1,8.10,36.1,55.0,0.00,44.0,63,Host
20251208_014720,H_4193,1,9.13,36.0,82.9,0.00,44.0,63,Host
20251208_014720,H_4193,1,10.13,36.1,83.0,0.00,44.0,63,Host
20251208_014720,H_4193,1,11.14,36.1,82.9,0.00,44.0,63,Host
20251208_014720,H_4193,1,12.15,36.0,55.1,0.00,44.0,63,Host
20251208_014720,H_4193,1,13.15,36.1,83.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,14.17,36.0,55.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,15.20,36.2,83.4,0.00,46.0,62,Host
20251208_014720,H_4193,1,16.20,36.0,82.7,0.00,46.0,62,Host
20251208_014720,H_4193,1,17.23,36.1,55.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,18.23,36.0,55.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,19.23,36.1,110.9,0.00,46.0,62,Host
20251208_014720,H_4193,1,20.26,36.0,83.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,21.26,36.5,55.1,0.00,46.0,62,Host
20251208_014720,H_4193,1,22.26,36.2,82.9,0.00,46.0,62,Host
20251208_014720,H_4193,1,23.27,42.4,83.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,24.30,36.1,55.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,25.30,35.8,83.1,0.00,46.0,62,Host
20251208_014720,H_4193,1,26.33,36.0,82.8,0.00,46.0,62,Host
20251208_014720,H_4193,1,27.35,36.8,55.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,28.41,36.0,54.8,0.00,46.0,62,Host
20251208_014720,H_4193,1,29.42,28.5,86.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,30.44,35.7,83.7,0.00,46.0,62,Host
20251208_014720,H_4193,1,31.45,35.0,56.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,32.45,36.6,55.1,0.00,46.0,62,Host
20251208_014720,H_4193,1,33.48,35.0,81.9,0.00,46.0,62,Host
20251208_014720,H_4193,1,34.49,31.3,111.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,35.52,24.3,81.9,0.00,46.0,62,Host
20251208_014720,H_4193,1,36.52,19.1,419.8,0.00,46.0,62,Host
20251208_014720,H_4193,1,37.53,34.6,81.4,0.00,46.0,62,Host
20251208_014720,H_4193,1,38.53,35.9,55.8,0.00,46.0,62,Host
20251208_014720,H_4193,1,39.56,35.1,81.4,0.00,46.0,62,Host
20251208_014720,H_4193,1,40.57,24.2,85.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,41.60,24.1,69.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,42.61,27.5,84.2,0.00,46.0,62,Host
20251208_014720,H_4193,1,43.70,23.0,165.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,44.74,7.1,71.8,0.00,46.0,62,Host
20251208_014720,H_4193,1,45.77,26.1,82.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,46.80,23.8,83.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,47.83,24.0,82.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,48.84,26.1,82.5,0.00,46.0,62,Host
20251208_014720,H_4193,1,49.88,29.6,69.1,0.00,46.0,62,Host
20251208_014720,H_4193,1,50.90,29.7,84.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,51.92,25.0,82.7,0.00,46.0,62,Host
20251208_014720,H_4193,1,52.96,24.0,85.1,0.00,46.0,62,Host
20251208_014720,H_4193,1,54.00,24.2,84.3,0.00,46.0,62,Host
20251208_014720,H_4193,1,55.02,18.3,112.7,0.00,46.0,62,Host
20251208_014720,H_4193,1,56.05,24.0,84.6,0.00,46.0,62,Host
20251208_014720,H_4193,1,57.06,24.5,84.9,0.00,46.0,62,Host
20251208_014720,H_4193,1,58.09,23.9,80.1,0.00,46.0,62,Host
20251208_014720,H_4193,1,59.09,24.1,84.0,0.00,46.0,62,Host
20251208_014720,H_4193,1,60.13,24.2,110.8,0.00,47.0,62,Host
20251208_014720,H_4193,1,61.14,23.8,83.3,0.00,47.0,62,Host
20251208_014720,H_4193,1,62.18,24.1,84.3,0.00,47.0,62,Host
20251208_014720,H_4193,1,63.18,24.2,84.8,0.00,47.0,62,Host
20251208_014720,H_4193,1,64.21,30.5,81.4,0.00,47.0,62,Host
20251208_014720,H_4193,1,65.22,27.3,96.3,0.00,47.0,62,Host
20251208_014720,H_4193,1,66.26,26.9,85.5,0.00,47.0,62,Host
20251208_014720,H_4193,1,67.30,24.0,125.0,0.00,47.0,62,Host
20251208_014720,H_4193,1,68.31,23.9,84.2,0.00,47.0,62,Host
20251208_014720,H_4193,1,69.32,29.0,83.8,0.00,47.0,62,Host
20251208_014720,H_4193,1,70.36,24.3,84.4,0.00,47.0,62,Host
20251208_014720,H_4193,1,71.36,24.0,84.1,0.00,47.0,62,Host
20251208_014720,H_4193,1,72.38,24.1,170.3,0.00,47.0,62,Host
20251208_014720,H_4193,1,73.42,30.7,82.2,0.00,47.0,62,Host
20251208_014720,H_4193,1,74.45,29.6,83.0,0.00,47.0,62,Host
20251208_014720,H_4193,1,75.47,25.0,83.9,0.00,47.0,62,Host
20251208_014720,H_4193,1,76.47,24.9,70.0,0.00,47.0,62,Host
20251208_014720,H_4193,1,77.49,25.9,70.6,0.00,47.0,62,Host
20251208_014720,H_4193,1,78.51,26.1,104.2,0.00,47.0,62,Host
20251208_014720,H_4193,1,79.52,31.0,80.2,0.00,47.0,62,Host
20251208_014720,H_4193,1,80.55,24.8,79.7,0.00,47.0,62,Host
20251208_014720,H_4193,1,81.59,24.2,125.9,0.00,46.0,61,Host
20251208_014720,H_4193,1,82.62,24.0,82.7,0.00,46.0,61,Host
20251208_014720,H_4193,1,83.64,24.1,109.6,0.00,46.0,61,Host
20251208_014720,H_4193,1,84.67,30.6,83.6,0.00,46.0,61,Host
20251208_014720,H_4193,1,85.71,24.3,83.6,0.00,46.0,61,Host
20251208_014720,H_4193,1,86.75,24.7,84.8,0.00,46.0,61,Host
20251208_014720,H_4193,1,87.79,23.9,81.6,0.00,46.0,61,Host
20251208_014720,H_4193,1,88.79,24.0,83.2,0.00,46.0,61,Host
20251208_014720,H_4193,1,89.81,25.8,125.8,0.00,46.0,61,Host
20251208_014720,H_4193,1,90.84,24.4,85.8,0.00,46.0,61,Host
20251208_014720,H_4193,1,91.85,26.3,108.9,0.00,46.0,61,Host
20251208_014720,H_4193,1,92.86,36.2,107.0,0.00,46.0,61,Host
20251208_014720,H_4193,1,93.89,24.7,82.9,0.00,46.0,61,Host
20251208_014720,H_4193,1,94.90,26.4,55.3,0.00,46.0,61,Host
20251208_014720,H_4193,1,95.90,38.9,55.3,0.00,46.0,61,Host
20251208_014720,H_4193,1,96.90,36.7,55.4,0.00,46.0,61,Host
20251208_014720,H_4193,1,97.93,35.9,83.3,0.00,46.0,61,Host
20251208_014720,H_4193,1,98.96,36.0,55.4,0.00,46.0,61,Host
20251208_014720,H_4193,1,99.96,36.2,54.7,0.00,47.0,61,Host
20251208_014720,H_4193,1,100.96,36.2,55.3,0.00,47.0,61,Host
20251208_014720,H_4193,1,101.99,36.1,55.1,0.00,47.0,61,Host
