session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251207_221239,H_4193,0,1.01,35.9,0.0,0.00,50.0,38,NotConnected
20251207_221239,H_4193,1,2.02,74.7,55.8,0.00,50.0,38,Host
20251207_221239,H_4193,1,3.03,56.2,55.4,0.00,50.0,38,Host
20251207_221239,H_4193,1,4.03,61.9,83.4,0.00,50.0,38,Host
20251207_221239,H_4193,1,5.05,62.6,69.4,0.00,50.0,38,Host
20251207_221239,H_4193,1,6.05,72.8,68.2,0.00,50.0,38,Host
20251207_221239,H_4193,1,7.05,72.3,41.1,0.00,50.0,38,Host
20251207_221239,H_4193,1,8.05,72.2,55.6,0.00,50.0,38,Host
20251207_221239,H_4193,1,9.06,73.3,55.5,0.00,50.0,38,Host
20251207_221239,H_4193,1,10.06,72.2,41.4,0.00,50.0,38,Host
20251207_221239,H_4193,1,11.06,72.6,41.1,0.00,50.0,38,Host
20251207_221239,H_4193,1,12.06,72.3,69.0,0.00,50.0,38,Host
20251207_221239,H_4193,1,13.08,72.8,41.3,0.00,50.0,38,Host
20251207_221239,H_4193,1,14.09,72.1,69.1,0.00,50.0,38,Host
20251207_221239,H_4193,1,15.11,72.3,55.2,0.00,51.0,37,Host
20251207_221239,H_4193,1,16.11,72.3,55.5,0.00,51.0,37,Host
20251207_221239,H_4193,1,17.12,72.5,54.9,0.00,51.0,37,Host
20251207_221239,H_4193,1,18.12,72.4,55.0,0.00,51.0,37,Host
20251207_221239,H_4193,1,19.12,72.7,55.4,0.00,51.0,37,Host
20251207_221239,H_4193,1,20.12,72.4,69.5,0.00,51.0,37,Host
20251207_221239,H_4193,1,21.13,72.5,55.4,0.00,51.0,37,Host
20251207_221239,H_4193,1,22.13,72.7,54.6,0.00,51.0,37,Host
20251207_221239,H_4193,1,23.13,73.0,68.9,0.00,51.0,37,Host
20251207_221239,H_4193,2,24.13,71.7,70.1,0.00,51.0,37,Host
20251207_221239,H_4193,2,25.15,72.9,41.2,0.00,51.0,37,Host
20251207_221239,H_4193,2,26.16,72.9,68.0,0.00,51.0,37,Host
20251207_221239,H_4193,2,27.16,72.4,69.5,0.00,51.0,37,Host
20251207_221239,H_4193,2,28.16,72.5,41.2,0.00,51.0,37,Host
20251207_221239,H_4193,2,29.16,72.9,41.3,0.00,51.0,37,Host
20251207_221239,H_4193,2,30.16,72.6,55.1,0.00,51.0,37,Host
20251207_221239,H_4193,2,31.18,73.0,69.0,0.00,51.0,37,Host
20251207_221239,H_4193,2,32.19,73.4,54.8,0.00,51.0,37,Host
20251207_221239,H_4193,2,33.20,72.7,55.1,0.00,51.0,37,Host
20251207_221239,H_4193,2,34.20,72.3,41.8,0.00,51.0,37,Host
20251207_221239,H_4193,2,35.20,72.5,69.3,0.00,51.0,37,Host
20251207_221239,H_4193,2,36.22,72.2,41.5,0.00,51.0,37,Host
20251207_221239,H_4193,2,37.23,72.1,55.8,0.00,51.0,37,Host
