session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_121556,H_4193,2,1.01,40.6,85.3,0.00,46.0,61,Host
20251208_121556,H_4193,2,2.03,47.4,63.4,0.00,46.0,61,Host
20251208_121556,H_4193,2,3.04,47.1,66.2,0.00,46.0,61,Host
20251208_121556,H_4193,2,4.06,47.8,59.0,0.00,46.0,61,Host
20251208_121556,H_4193,2,5.07,50.5,61.7,0.00,46.0,61,Host
20251208_121556,H_4193,2,6.07,50.6,84.4,0.00,46.0,61,Host
20251208_121556,H_4193,2,7.08,50.3,58.0,0.00,46.0,61,Host
20251208_121556,H_4193,2,8.10,51.1,62.2,0.00,46.0,61,Host
20251208_121556,H_4193,2,9.11,50.4,59.9,0.00,46.0,61,Host
20251208_121556,H_4193,2,10.12,50.8,58.8,0.00,46.0,61,Host
20251208_121556,H_4193,2,11.14,51.2,56.9,0.00,46.0,61,Host
20251208_121556,H_4193,2,12.14,51.6,57.2,0.00,46.0,61,Host
20251208_121556,H_4193,2,13.15,51.8,80.1,0.00,46.0,61,Host
20251208_121556,H_4193,2,14.16,51.6,59.0,0.00,46.0,61,Host
20251208_121556,H_4193,2,15.18,51.5,76.5,0.00,46.0,61,Host
20251208_121556,H_4193,1,16.19,51.7,77.9,0.00,46.0,61,Host
20251208_121556,H_4193,1,17.20,51.8,58.6,0.00,46.0,61,Host
20251208_121556,H_4193,1,18.20,51.6,58.9,0.00,46.0,61,Host
20251208_121556,H_4193,1,19.21,51.5,56.8,0.00,46.0,61,Host
20251208_121556,H_4193,1,20.22,51.7,58.6,0.00,46.0,61,Host
20251208_121556,H_4193,1,21.24,51.3,57.5,0.00,46.0,61,Host
20251208_121556,H_4193,1,22.25,50.8,39.8,0.00,46.0,61,Host
20251208_121556,H_4193,1,23.26,51.4,55.4,0.00,46.0,61,Host
20251208_121556,H_4193,1,24.28,51.5,37.9,0.00,46.0,61,Host
20251208_121556,H_4193,1,25.30,51.4,79.9,0.00,46.0,61,Host
20251208_121556,H_4193,1,26.31,51.7,77.8,0.00,46.0,61,Host
20251208_121556,H_4193,1,27.32,51.8,58.5,0.00,46.0,61,Host
20251208_121556,H_4193,1,28.34,51.6,57.9,0.00,46.0,61,Host
20251208_121556,H_4193,1,29.34,51.7,57.0,0.00,46.0,61,Host
20251208_121556,H_4193,1,30.36,51.7,58.7,0.00,46.0,61,Host
20251208_121556,H_4193,1,31.38,51.0,59.2,0.00,45.0,60,Host
20251208_121556,H_4193,1,32.38,51.7,60.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,33.38,51.5,78.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,34.40,52.1,80.4,0.00,45.0,60,Host
20251208_121556,H_4193,1,35.42,51.1,75.5,0.00,45.0,60,Host
20251208_121556,H_4193,1,36.42,51.6,56.7,0.00,45.0,60,Host
20251208_121556,H_4193,1,37.43,51.9,77.8,0.00,45.0,60,Host
20251208_121556,H_4193,1,38.45,51.5,59.2,0.00,45.0,60,Host
20251208_121556,H_4193,1,39.46,51.1,60.2,0.00,45.0,60,Host
20251208_121556,H_4193,1,40.47,51.6,58.3,0.00,45.0,60,Host
20251208_121556,H_4193,1,41.48,52.1,57.5,0.00,45.0,60,Host
20251208_121556,H_4193,1,42.49,51.8,77.3,0.00,45.0,60,Host
20251208_121556,H_4193,1,43.51,52.0,58.1,0.00,45.0,60,Host
20251208_121556,H_4193,1,44.52,51.6,58.4,0.00,45.0,60,Host
20251208_121556,H_4193,1,45.52,51.5,77.4,0.00,45.0,60,Host
20251208_121556,H_4193,1,46.53,52.0,78.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,47.54,51.9,58.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,48.55,51.1,55.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,49.56,51.7,57.3,0.00,45.0,60,Host
20251208_121556,H_4193,1,50.57,51.4,76.2,0.00,45.0,60,Host
20251208_121556,H_4193,1,51.58,52.6,77.4,0.00,45.0,60,Host
20251208_121556,H_4193,1,52.60,51.5,77.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,53.60,51.1,56.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,54.61,51.4,58.7,0.00,45.0,60,Host
20251208_121556,H_4193,1,55.63,51.4,56.8,0.00,45.0,60,Host
20251208_121556,H_4193,1,56.63,51.4,79.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,57.64,51.8,58.9,0.00,45.0,60,Host
20251208_121556,H_4193,1,58.66,52.0,78.2,0.00,45.0,60,Host
20251208_121556,H_4193,1,59.67,51.2,59.6,0.00,45.0,60,Host
20251208_121556,H_4193,1,60.69,52.1,60.7,0.00,45.0,60,Host
