session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251209_003711,H_4193,0,1.00,31.3,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,2.04,30.4,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,3.06,32.4,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,4.09,31.3,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,5.12,32.0,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,6.12,30.6,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,7.13,29.4,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,8.15,28.9,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,9.17,30.5,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,10.18,31.4,0.0,0.00,31.0,100,Offline
20251209_003711,H_4193,0,11.19,30.3,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,12.20,32.3,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,13.22,31.0,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,14.23,31.0,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,15.24,31.3,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,16.24,30.5,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,17.25,31.1,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,18.28,35.0,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,19.31,31.2,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,20.33,31.9,0.0,0.00,33.0,100,Offline
20251209_003711,H_4193,0,21.34,33.3,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,22.34,33.6,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,23.35,32.9,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,24.37,33.6,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,25.38,31.5,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,26.41,29.4,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,27.44,31.8,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,28.44,30.5,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,29.47,30.6,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,30.49,29.3,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,31.51,30.7,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,32.54,30.8,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,33.55,31.3,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,34.58,32.3,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,35.61,32.2,0.0,0.00,34.0,100,Offline
20251209_003711,H_4193,0,36.62,32.3,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,37.62,31.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,38.64,31.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,39.67,31.2,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,40.67,31.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,41.69,31.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,42.70,31.5,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,43.73,31.4,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,44.74,31.9,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,45.77,31.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,46.78,33.4,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,47.78,34.1,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,48.81,34.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,49.81,33.8,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,50.82,34.3,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,51.82,33.6,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,52.83,33.3,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,53.84,34.0,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,54.85,34.2,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,55.85,34.1,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,56.87,33.4,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,57.88,34.9,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,58.89,34.1,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,59.91,34.0,0.0,0.00,35.0,100,Offline
20251209_003711,H_4193,0,60.92,33.7,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,61.93,33.7,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,62.94,33.5,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,63.95,34.2,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,64.96,33.9,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,65.96,33.4,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,66.97,34.5,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,67.97,34.1,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,68.97,33.4,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,69.99,33.6,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,71.00,33.5,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,72.01,33.9,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,73.03,33.3,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,74.04,33.3,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,75.06,34.0,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,76.08,33.5,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,77.08,34.3,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,78.10,33.4,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,79.10,34.0,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,80.11,34.0,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,81.12,34.6,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,82.13,34.5,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,83.14,33.4,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,84.15,34.4,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,85.16,33.3,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,86.17,34.0,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,87.20,33.6,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,88.21,34.5,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,89.23,34.1,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,90.24,34.0,0.0,0.00,36.0,100,Offline
20251209_003711,H_4193,0,91.25,33.2,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,92.25,34.4,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,93.26,33.9,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,94.27,33.4,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,95.27,33.3,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,96.28,33.5,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,97.31,34.0,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,98.32,35.2,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,99.33,33.5,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,100.34,33.4,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,101.36,35.0,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,102.37,35.1,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,103.40,33.9,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,104.42,34.1,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,105.44,34.1,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,106.47,33.8,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,107.48,33.0,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,108.49,33.8,0.0,0.00,37.0,100,Offline
20251209_003711,H_4193,0,109.52,33.6,0.0,0.00,37.0,100,Offline
