session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_105026,H_4193,0,1.04,8.9,0.0,0.00,50.0,95,NotConnected
20251208_105026,H_4193,1,2.19,38.5,0.0,0.00,50.0,95,Host
20251208_105026,H_4193,1,3.19,29.1,56.1,0.00,50.0,95,Host
20251208_105026,H_4193,1,4.20,40.6,70.7,0.00,50.0,95,Host
20251208_105026,H_4193,1,5.20,42.7,69.8,0.00,50.0,95,Host
20251208_105026,H_4193,1,6.23,39.3,54.3,0.00,50.0,95,Host
20251208_105026,H_4193,1,7.24,36.2,79.9,0.00,50.0,95,Host
20251208_105026,H_4193,1,8.26,36.5,58.6,0.00,50.0,95,Host
20251208_105026,H_4193,1,9.27,38.2,46.4,0.00,50.0,95,Host
20251208_105026,H_4193,1,10.29,38.6,53.5,0.00,50.0,95,Host
20251208_105026,H_4193,1,11.30,37.0,76.9,0.00,50.0,95,Host
20251208_105026,H_4193,1,12.32,36.4,59.3,0.00,50.0,95,Host
20251208_105026,H_4193,1,13.32,41.0,49.3,0.00,50.0,95,Host
20251208_105026,H_4193,1,14.33,41.6,64.6,0.00,50.0,95,Host
20251208_105026,H_4193,1,15.33,40.0,60.3,0.00,50.0,95,Host
20251208_105026,H_4193,1,16.35,40.8,82.5,0.00,50.0,95,Host
20251208_105026,H_4193,1,17.37,41.0,77.9,0.00,50.0,95,Host
20251208_105026,H_4193,1,18.37,41.3,66.0,0.00,50.0,95,Host
20251208_105026,H_4193,1,19.39,41.2,49.3,0.00,50.0,95,Host
20251208_105026,H_4193,1,20.40,40.4,52.8,0.00,50.0,95,Host
20251208_105026,H_4193,2,21.41,41.5,86.7,0.00,50.0,95,Host
20251208_105026,H_4193,2,22.41,40.9,50.3,0.00,50.0,95,Host
20251208_105026,H_4193,2,23.44,40.2,70.8,0.00,50.0,95,Host
20251208_105026,H_4193,2,24.45,34.1,81.3,0.00,50.0,95,Host
20251208_105026,H_4193,2,25.48,33.7,75.4,0.00,50.0,95,Host
20251208_105026,H_4193,2,26.48,33.8,60.0,0.00,50.0,95,Host
20251208_105026,H_4193,2,27.50,33.0,85.0,0.00,50.0,95,Host
20251208_105026,H_4193,2,28.53,33.7,66.1,0.00,48.0,95,Host
20251208_105026,H_4193,2,29.53,33.7,60.2,0.00,48.0,95,Host
20251208_105026,H_4193,2,30.54,34.3,90.2,0.00,48.0,95,Host
20251208_105026,H_4193,2,31.56,33.0,69.2,0.00,48.0,95,Host
20251208_105026,H_4193,2,32.58,31.2,94.7,0.00,48.0,95,Host
20251208_105026,H_4193,2,33.59,32.8,58.7,0.00,48.0,95,Host
20251208_105026,H_4193,2,34.62,33.8,58.3,0.00,48.0,95,Host
20251208_105026,H_4193,2,35.64,32.6,60.7,0.00,48.0,95,Host
20251208_105026,H_4193,2,36.67,34.3,83.2,0.00,48.0,95,Host
20251208_105026,H_4193,2,37.69,34.2,77.4,0.00,48.0,95,Host
20251208_105026,H_4193,2,38.69,34.9,68.6,0.00,48.0,95,Host
20251208_105026,H_4193,2,39.71,34.5,89.1,0.00,48.0,95,Host
20251208_105026,H_4193,2,40.72,34.5,83.5,0.00,48.0,95,Host
20251208_105026,H_4193,2,41.74,34.1,55.5,0.00,48.0,95,Host
20251208_105026,H_4193,2,42.74,34.9,62.6,0.00,48.0,95,Host
20251208_105026,H_4193,2,43.75,34.8,85.1,0.00,48.0,95,Host
20251208_105026,H_4193,2,44.77,34.5,56.4,0.00,48.0,95,Host
20251208_105026,H_4193,2,45.79,34.4,93.3,0.00,48.0,95,Host
20251208_105026,H_4193,2,46.81,34.2,60.8,0.00,48.0,95,Host
20251208_105026,H_4193,2,47.83,34.2,58.2,0.00,48.0,95,Host
20251208_105026,H_4193,2,48.85,34.8,50.1,0.00,48.0,95,Host
20251208_105026,H_4193,2,49.86,34.7,83.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,50.88,34.5,82.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,51.88,35.8,85.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,52.89,35.3,54.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,53.90,35.6,77.2,0.00,48.0,94,Host
20251208_105026,H_4193,2,54.91,35.6,82.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,55.91,35.7,87.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,56.93,35.0,58.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,57.94,31.7,89.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,58.95,29.9,61.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,59.96,33.3,56.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,60.98,33.2,87.2,0.00,48.0,94,Host
20251208_105026,H_4193,2,61.99,33.8,124.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,63.02,32.4,61.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,64.05,32.2,59.0,0.00,48.0,94,Host
20251208_105026,H_4193,2,65.05,33.8,86.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,66.06,34.1,149.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,67.08,33.5,138.0,0.00,48.0,94,Host
20251208_105026,H_4193,2,68.08,34.3,91.2,0.00,48.0,94,Host
20251208_105026,H_4193,2,69.09,34.3,90.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,70.11,34.5,52.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,71.13,34.4,128.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,72.15,34.3,172.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,73.17,34.2,89.0,0.00,48.0,94,Host
20251208_105026,H_4193,2,74.19,34.7,119.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,75.19,33.3,110.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,76.21,34.1,173.2,0.00,48.0,94,Host
20251208_105026,H_4193,2,77.24,34.6,61.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,78.26,34.6,84.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,79.29,34.4,86.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,80.31,35.9,146.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,81.32,35.1,110.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,82.33,33.8,64.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,83.35,35.1,140.1,0.00,48.0,94,Host
20251208_105026,H_4193,2,84.36,34.4,52.0,0.00,48.0,94,Host
20251208_105026,H_4193,2,85.39,34.1,88.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,86.41,35.0,174.1,0.00,48.0,94,Host
20251208_105026,H_4193,2,87.42,34.6,177.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,88.45,33.9,145.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,89.45,34.0,67.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,90.47,33.7,61.4,0.00,48.0,94,Host
20251208_105026,H_4193,2,91.47,35.0,175.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,92.49,34.1,110.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,93.51,31.8,105.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,94.53,33.7,158.2,0.00,48.0,94,Host
20251208_105026,H_4193,2,95.55,33.4,160.1,0.00,48.0,94,Host
20251208_105026,H_4193,2,96.55,30.4,141.1,0.00,48.0,94,Host
20251208_105026,H_4193,2,97.57,29.4,134.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,98.60,28.3,93.4,0.00,48.0,94,Host
20251208_105026,H_4193,2,99.62,34.0,59.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,100.63,34.8,84.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,101.64,36.6,86.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,102.65,40.3,88.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,103.65,34.2,82.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,104.68,34.0,58.4,0.00,48.0,94,Host
20251208_105026,H_4193,2,105.69,34.0,56.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,106.72,35.8,145.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,107.72,36.3,94.0,0.00,48.0,94,Host
20251208_105026,H_4193,2,108.74,36.2,78.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,109.76,35.0,50.5,0.00,48.0,94,Host
20251208_105026,H_4193,2,110.77,35.7,76.4,0.00,48.0,94,Host
20251208_105026,H_4193,2,111.80,35.7,183.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,112.82,35.2,74.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,113.84,35.1,114.2,0.00,48.0,94,Host
20251208_105026,H_4193,2,114.85,34.2,45.8,0.00,48.0,94,Host
20251208_105026,H_4193,2,115.89,41.1,85.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,116.91,39.4,122.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,117.94,37.8,124.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,118.95,40.7,123.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,119.96,41.9,69.9,0.00,48.0,94,Host
20251208_105026,H_4193,2,120.97,34.7,81.7,0.00,48.0,94,Host
20251208_105026,H_4193,2,122.06,35.1,113.3,0.00,48.0,94,Host
20251208_105026,H_4193,2,123.07,32.1,90.6,0.00,48.0,94,Host
20251208_105026,H_4193,2,124.09,32.2,164.4,0.00,48.0,94,Host
20251208_105026,H_4193,1,125.13,31.2,56.8,0.00,48.0,94,Host
20251208_105026,H_4193,1,126.13,32.6,168.9,0.00,48.0,94,Host
20251208_105026,H_4193,1,127.16,30.6,64.5,0.00,48.0,94,Host
20251208_105026,H_4193,1,128.17,29.9,67.0,0.00,48.0,94,Host
20251208_105026,H_4193,1,129.19,30.7,110.1,0.00,48.0,94,Host
20251208_105026,H_4193,1,130.22,30.2,64.2,0.00,48.0,94,Host
20251208_105026,H_4193,1,131.25,31.5,58.9,0.00,48.0,94,Host
20251208_105026,H_4193,1,132.27,29.1,94.3,0.00,48.0,94,Host
20251208_105026,H_4193,1,133.29,29.2,57.5,0.00,48.0,94,Host
20251208_105026,H_4193,1,134.30,27.8,80.0,0.00,48.0,94,Host
20251208_105026,H_4193,1,135.34,25.7,90.4,0.00,48.0,94,Host
