session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_002333,H_4193,2,1.09,69.1,0.0,0.00,38.0,60,Client
20251208_002333,H_4193,2,2.09,65.3,80.0,0.00,38.0,60,Client
20251208_002333,H_4193,2,3.10,74.2,50.2,0.00,38.0,60,Client
20251208_002333,H_4193,2,4.11,64.5,75.0,0.00,38.0,60,Client
20251208_002333,H_4193,2,5.11,67.4,58.8,0.00,38.0,60,Client
20251208_002333,H_4193,2,6.11,66.9,49.7,0.00,38.0,60,Client
20251208_002333,H_4193,2,7.12,61.9,46.6,0.00,38.0,60,Client
20251208_002333,H_4193,2,8.12,65.9,46.1,0.00,38.0,60,Client
20251208_002333,H_4193,2,9.13,65.3,48.2,0.00,38.0,60,Client
20251208_002333,H_4193,2,10.15,64.6,63.6,0.00,38.0,60,Client
20251208_002333,H_4193,2,11.15,68.7,47.3,0.00,41.0,60,Client
20251208_002333,H_4193,2,12.15,61.9,64.1,0.00,41.0,60,Client
20251208_002333,H_4193,2,13.16,59.3,50.0,0.00,41.0,60,Client
20251208_002333,H_4193,2,14.17,58.1,55.5,0.00,41.0,60,Client
20251208_002333,H_4193,2,15.17,56.7,65.5,0.00,41.0,60,Client
20251208_002333,H_4193,2,16.19,48.8,83.0,0.00,41.0,60,Client
20251208_002333,H_4193,2,17.19,49.3,83.1,0.00,41.0,60,Client
20251208_002333,H_4193,2,18.21,48.6,82.8,0.00,41.0,60,Client
20251208_002333,H_4193,2,19.23,48.8,83.0,0.00,41.0,60,Client
20251208_002333,H_4193,2,20.26,49.1,60.2,0.00,41.0,60,Client
20251208_002333,H_4193,2,21.28,48.9,60.2,0.00,41.0,60,Client
20251208_002333,H_4193,2,22.29,53.6,55.3,0.00,41.0,60,Client
20251208_002333,H_4193,2,23.29,54.3,93.6,0.00,41.0,60,Client
20251208_002333,H_4193,2,24.30,55.2,72.8,0.00,41.0,60,Client
20251208_002333,H_4193,2,25.32,56.6,69.1,0.00,41.0,60,Client
20251208_002333,H_4193,2,26.34,57.5,55.6,0.00,41.0,60,Client
20251208_002333,H_4193,2,27.34,54.8,58.9,0.00,41.0,60,Client
20251208_002333,H_4193,2,28.35,50.5,72.9,0.00,41.0,60,Client
20251208_002333,H_4193,2,29.36,49.8,64.4,0.00,41.0,60,Client
20251208_002333,H_4193,2,30.38,62.2,43.2,0.00,43.0,59,Client
20251208_002333,H_4193,2,31.38,71.3,83.1,0.00,43.0,59,Client
20251208_002333,H_4193,2,32.38,71.2,72.7,0.00,43.0,59,Client
20251208_002333,H_4193,2,33.39,69.7,57.9,0.00,43.0,59,Client
20251208_002333,H_4193,2,34.39,67.3,43.4,0.00,43.0,59,Client
20251208_002333,H_4193,2,35.40,70.6,40.9,0.00,43.0,59,Client
20251208_002333,H_4193,2,36.41,72.7,42.8,0.00,43.0,59,Client
20251208_002333,H_4193,2,37.41,73.3,82.8,0.00,43.0,59,Client
20251208_002333,H_4193,2,38.42,71.3,69.3,0.00,43.0,59,Client
20251208_002333,H_4193,2,39.42,71.0,55.1,0.00,43.0,59,Client
20251208_002333,H_4193,2,40.43,70.0,55.3,0.00,43.0,59,Client
20251208_002333,H_4193,2,41.43,71.7,58.4,0.00,43.0,59,Client
20251208_002333,H_4193,2,42.43,63.6,63.0,0.00,43.0,59,Client
20251208_002333,H_4193,2,43.44,66.2,88.6,0.00,43.0,59,Client
20251208_002333,H_4193,2,44.45,65.4,45.0,0.00,43.0,59,Client
20251208_002333,H_4193,2,45.46,59.2,58.9,0.00,43.0,59,Client
20251208_002333,H_4193,2,46.47,51.6,115.8,0.00,43.0,59,Client
20251208_002333,H_4193,2,47.47,52.9,66.0,0.00,43.0,59,Client
20251208_002333,H_4193,2,48.48,58.7,35.0,0.00,43.0,59,Client
20251208_002333,H_4193,2,49.48,57.9,52.3,0.00,43.0,59,Client
20251208_002333,H_4193,2,50.49,61.9,64.7,0.00,43.0,59,Client
20251208_002333,H_4193,2,51.50,63.9,49.8,0.00,43.0,59,Client
20251208_002333,H_4193,2,52.51,54.9,89.6,0.00,43.0,59,Client
20251208_002333,H_4193,2,53.51,55.0,72.9,0.00,44.0,59,Client
20251208_002333,H_4193,2,54.52,55.1,72.9,0.00,44.0,59,Client
20251208_002333,H_4193,2,55.52,54.8,72.5,0.00,44.0,59,Client
20251208_002333,H_4193,2,56.52,57.3,45.1,0.00,44.0,59,Client
20251208_002333,H_4193,2,57.53,67.2,77.3,0.00,44.0,59,Client
20251208_002333,H_4193,2,58.54,65.7,46.1,0.00,44.0,59,Client
20251208_002333,H_4193,2,59.56,60.7,50.4,0.00,44.0,59,Client
20251208_002333,H_4193,2,60.56,63.2,62.3,0.00,44.0,59,Client
20251208_002333,H_4193,2,61.56,61.4,78.7,0.00,44.0,59,Client
20251208_002333,H_4193,2,62.57,64.2,67.3,0.00,44.0,59,Client
20251208_002333,H_4193,2,63.59,62.1,67.1,0.00,44.0,59,Client
20251208_002333,H_4193,2,64.59,61.7,65.2,0.00,44.0,59,Client
20251208_002333,H_4193,2,65.59,61.7,66.7,0.00,44.0,59,Client
