session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_103907,H_4193,0,1.02,2.4,0.0,0.00,34.0,100,NotConnected
20251208_103907,H_4193,2,2.02,40.4,134.7,0.00,34.0,100,Client
20251208_103907,H_4193,2,3.03,50.0,85.6,0.00,34.0,100,Client
20251208_103907,H_4193,2,4.03,46.9,78.9,0.00,34.0,100,Client
20251208_103907,H_4193,2,5.08,26.0,96.1,0.00,34.0,100,Client
20251208_103907,H_4193,2,6.10,49.9,58.6,0.00,35.0,100,Client
20251208_103907,H_4193,2,7.11,50.3,140.0,0.00,35.0,100,Client
20251208_103907,H_4193,2,8.25,48.3,40.3,0.00,35.0,100,Client
20251208_103907,H_4193,2,9.47,45.9,437.8,0.00,36.0,100,Client
20251208_103907,H_4193,2,10.47,30.3,89.4,0.00,36.0,100,Client
20251208_103907,H_4193,2,11.48,32.4,55.8,0.00,36.0,100,Client
20251208_103907,H_4193,2,12.50,36.5,227.4,0.00,36.0,100,Client
20251208_103907,H_4193,2,13.50,36.0,81.9,0.00,36.0,100,Client
20251208_103907,H_4193,2,14.52,36.6,109.0,0.00,36.0,100,Client
20251208_103907,H_4193,2,15.53,36.2,109.7,0.00,36.0,100,Client
20251208_103907,H_4193,2,16.54,36.0,107.3,0.00,36.0,100,Client
20251208_103907,H_4193,2,17.54,31.4,213.2,0.00,37.0,100,Client
20251208_103907,H_4193,2,18.56,30.9,211.6,0.00,37.0,100,Client
20251208_103907,H_4193,2,19.56,32.9,93.1,0.00,37.0,100,Client
20251208_103907,H_4193,2,20.57,32.7,151.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,21.58,32.6,148.9,0.00,37.0,100,Client
20251208_103907,H_4193,2,22.60,33.4,64.3,0.00,37.0,100,Client
20251208_103907,H_4193,2,23.60,37.3,58.9,0.00,37.0,100,Client
20251208_103907,H_4193,2,24.61,33.5,93.0,0.00,37.0,100,Client
20251208_103907,H_4193,2,25.62,34.2,152.1,0.00,37.0,100,Client
20251208_103907,H_4193,2,26.63,33.3,118.7,0.00,37.0,100,Client
20251208_103907,H_4193,2,27.65,35.3,135.8,0.00,37.0,100,Client
20251208_103907,H_4193,2,28.66,38.6,128.0,0.00,37.0,100,Client
20251208_103907,H_4193,2,29.69,41.6,72.3,0.00,37.0,100,Client
20251208_103907,H_4193,2,30.71,40.0,75.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,31.72,41.4,76.6,0.00,37.0,100,Client
20251208_103907,H_4193,2,32.73,40.7,72.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,33.73,41.2,125.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,34.76,36.3,121.4,0.00,37.0,100,Client
20251208_103907,H_4193,2,35.77,41.1,170.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,36.78,42.7,68.8,0.00,37.0,100,Client
20251208_103907,H_4193,2,37.78,43.0,69.6,0.00,37.0,100,Client
20251208_103907,H_4193,2,38.80,42.8,70.0,0.00,37.0,100,Client
20251208_103907,H_4193,2,39.81,43.0,67.7,0.00,37.0,100,Client
20251208_103907,H_4193,2,40.82,43.0,68.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,41.82,43.2,69.8,0.00,37.0,100,Client
20251208_103907,H_4193,2,42.84,42.9,69.1,0.00,37.0,100,Client
20251208_103907,H_4193,2,43.84,42.7,68.9,0.00,37.0,100,Client
20251208_103907,H_4193,2,44.84,43.0,69.2,0.00,37.0,100,Client
20251208_103907,H_4193,2,45.84,43.1,71.4,0.00,37.0,100,Client
20251208_103907,H_4193,2,46.86,43.0,68.7,0.00,37.0,100,Client
20251208_103907,H_4193,2,47.88,43.8,162.5,0.00,37.0,100,Client
20251208_103907,H_4193,2,48.89,42.5,68.2,0.00,37.0,100,Client
20251208_103907,H_4193,2,49.89,43.9,45.4,0.00,37.0,100,Client
20251208_103907,H_4193,2,50.90,44.4,66.9,0.00,37.0,100,Client
20251208_103907,H_4193,2,51.90,43.8,45.0,0.00,37.0,100,Client
20251208_103907,H_4193,2,52.92,44.6,89.2,0.00,37.0,100,Client
20251208_103907,H_4193,2,53.94,44.2,66.9,0.00,38.0,100,Client
20251208_103907,H_4193,2,54.95,44.3,113.1,0.00,38.0,100,Client
20251208_103907,H_4193,2,55.97,44.9,68.0,0.00,38.0,100,Client
20251208_103907,H_4193,2,56.99,45.0,154.0,0.00,38.0,100,Client
20251208_103907,H_4193,2,57.99,45.1,65.9,0.00,38.0,100,Client
20251208_103907,H_4193,2,59.00,45.4,43.8,0.00,38.0,100,Client
