session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_004716,H_4193,0,1.02,2.7,0.0,0.00,38.0,61,NotConnected
20251208_004716,H_4193,2,2.04,37.5,96.4,0.00,38.0,61,Client
20251208_004716,H_4193,2,3.04,38.1,64.8,0.00,38.0,61,Client
20251208_004716,H_4193,2,4.06,25.3,84.4,0.00,41.0,61,Client
20251208_004716,H_4193,2,5.09,28.7,83.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,6.13,31.4,83.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,7.16,29.7,68.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,8.17,27.0,82.9,0.00,41.0,61,Client
20251208_004716,H_4193,2,9.18,35.9,55.2,0.00,41.0,61,Client
20251208_004716,H_4193,2,10.20,36.0,83.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,11.20,36.2,55.0,0.00,41.0,61,Client
20251208_004716,H_4193,2,12.21,36.1,82.9,0.00,41.0,61,Client
20251208_004716,H_4193,2,13.23,35.7,83.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,14.23,35.9,54.3,0.00,41.0,61,Client
20251208_004716,H_4193,2,15.23,36.7,110.8,0.00,41.0,61,Client
20251208_004716,H_4193,2,16.26,26.9,88.9,0.00,41.0,61,Client
20251208_004716,H_4193,2,17.29,23.9,83.0,0.00,41.0,61,Client
20251208_004716,H_4193,2,18.30,23.8,80.9,0.00,41.0,61,Client
20251208_004716,H_4193,2,19.34,24.0,123.3,0.00,41.0,61,Client
20251208_004716,H_4193,2,20.34,24.0,120.6,0.00,41.0,61,Client
20251208_004716,H_4193,2,21.34,23.9,81.9,0.00,41.0,61,Client
20251208_004716,H_4193,2,22.34,24.3,123.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,23.35,23.9,79.9,0.00,41.0,61,Client
20251208_004716,H_4193,2,24.37,36.0,53.5,0.00,41.0,61,Client
20251208_004716,H_4193,2,25.37,36.0,53.1,0.00,41.0,61,Client
20251208_004716,H_4193,2,26.40,36.2,55.0,0.00,41.0,61,Client
20251208_004716,H_4193,2,27.40,36.0,55.0,0.00,41.0,61,Client
20251208_004716,H_4193,2,28.43,36.3,54.8,0.00,41.0,61,Client
20251208_004716,H_4193,2,29.43,36.1,82.8,0.00,41.0,61,Client
20251208_004716,H_4193,2,30.46,36.8,55.3,0.00,43.0,61,Client
20251208_004716,H_4193,2,31.48,36.0,82.9,0.00,43.0,61,Client
20251208_004716,H_4193,2,32.48,36.0,55.1,0.00,43.0,61,Client
20251208_004716,H_4193,2,33.51,36.1,82.5,0.00,43.0,61,Client
20251208_004716,H_4193,2,34.54,36.1,82.9,0.00,43.0,61,Client
20251208_004716,H_4193,2,35.57,35.8,83.0,0.00,43.0,61,Client
20251208_004716,H_4193,2,36.57,36.0,54.8,0.00,43.0,61,Client
20251208_004716,H_4193,2,37.57,37.0,55.5,0.00,43.0,61,Client
20251208_004716,H_4193,2,38.60,32.7,96.4,0.00,43.0,61,Client
20251208_004716,H_4193,2,39.63,35.8,82.6,0.00,43.0,61,Client
20251208_004716,H_4193,2,40.65,36.5,83.1,0.00,43.0,61,Client
20251208_004716,H_4193,2,41.66,35.7,83.1,0.00,43.0,61,Client
20251208_004716,H_4193,2,42.69,36.0,82.8,0.00,43.0,61,Client
20251208_004716,H_4193,2,43.70,35.8,55.2,0.00,43.0,61,Client
20251208_004716,H_4193,2,44.71,35.3,85.2,0.00,43.0,61,Client
20251208_004716,H_4193,2,45.72,36.1,82.8,0.00,43.0,61,Client
20251208_004716,H_4193,2,46.73,35.8,55.3,0.00,43.0,61,Client
20251208_004716,H_4193,2,47.75,36.4,84.2,0.00,43.0,61,Client
20251208_004716,H_4193,2,48.78,36.3,83.1,0.00,43.0,60,Client
20251208_004716,H_4193,2,49.82,35.9,68.2,0.00,43.0,60,Client
20251208_004716,H_4193,2,50.82,34.1,83.1,0.00,43.0,60,Client
20251208_004716,H_4193,2,51.84,32.8,85.4,0.00,43.0,60,Client
20251208_004716,H_4193,2,52.85,47.4,82.9,0.00,43.0,60,Client
20251208_004716,H_4193,2,53.85,36.0,82.8,0.00,43.0,60,Client
20251208_004716,H_4193,2,54.87,32.7,81.6,0.00,43.0,60,Client
20251208_004716,H_4193,2,55.90,32.9,82.5,0.00,43.0,60,Client
20251208_004716,H_4193,2,56.92,30.6,95.4,0.00,43.0,60,Client
20251208_004716,H_4193,2,57.94,32.1,82.0,0.00,43.0,60,Client
20251208_004716,H_4193,2,58.98,24.2,83.8,0.00,43.0,60,Client
20251208_004716,H_4193,2,60.02,24.2,84.7,0.00,43.0,60,Client
20251208_004716,H_4193,2,61.02,23.8,81.8,0.00,43.0,60,Client
20251208_004716,H_4193,2,62.02,23.9,84.9,0.00,43.0,60,Client
20251208_004716,H_4193,2,63.02,24.0,82.3,0.00,43.0,60,Client
20251208_004716,H_4193,2,64.02,24.2,83.3,0.00,43.0,60,Client
20251208_004716,H_4193,2,65.04,35.6,83.7,0.00,43.0,60,Client
20251208_004716,H_4193,2,66.04,36.4,83.8,0.00,43.0,60,Client
