session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_110401,H_4193,0,1.01,20.6,0.0,0.00,51.0,85,NotConnected
20251208_110401,H_4193,1,2.12,41.1,100.0,0.00,51.0,85,Host
20251208_110401,H_4193,1,3.14,39.5,47.6,0.00,51.0,85,Host
20251208_110401,H_4193,1,4.17,39.3,48.5,0.00,51.0,85,Host
20251208_110401,H_4193,1,5.19,40.3,78.6,0.00,50.0,84,Host
20251208_110401,H_4193,1,6.20,39.2,76.0,0.00,50.0,84,Host
20251208_110401,H_4193,1,7.23,33.8,52.5,0.00,50.0,84,Host
20251208_110401,H_4193,1,8.24,35.0,88.1,0.00,50.0,84,Host
20251208_110401,H_4193,1,9.25,35.9,51.2,0.00,50.0,84,Host
20251208_110401,H_4193,1,10.27,34.4,93.1,0.00,50.0,84,Host
20251208_110401,H_4193,1,11.29,34.2,60.7,0.00,50.0,84,Host
20251208_110401,H_4193,1,12.32,34.4,60.3,0.00,50.0,84,Host
20251208_110401,H_4193,1,13.34,35.5,53.5,0.00,50.0,84,Host
20251208_110401,H_4193,1,14.35,33.5,68.7,0.00,50.0,84,Host
20251208_110401,H_4193,1,15.37,34.0,57.9,0.00,51.0,84,Host
20251208_110401,H_4193,1,16.40,34.7,65.1,0.00,51.0,84,Host
20251208_110401,H_4193,1,17.41,33.1,102.9,0.00,51.0,84,Host
20251208_110401,H_4193,1,18.43,33.4,89.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,19.45,35.8,64.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,20.47,34.5,56.5,0.00,51.0,84,Host
20251208_110401,H_4193,1,21.48,39.9,50.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,22.50,33.8,87.4,0.00,51.0,84,Host
20251208_110401,H_4193,1,23.52,34.8,85.5,0.00,51.0,84,Host
20251208_110401,H_4193,1,24.54,34.1,96.3,0.00,51.0,84,Host
20251208_110401,H_4193,1,25.55,34.4,63.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,26.55,34.1,62.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,27.55,33.7,88.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,28.56,34.5,84.5,0.00,51.0,84,Host
20251208_110401,H_4193,1,29.56,34.0,90.2,0.00,51.0,84,Host
20251208_110401,H_4193,1,30.58,33.3,66.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,31.60,32.3,91.2,0.00,51.0,84,Host
20251208_110401,H_4193,1,32.61,32.0,64.4,0.00,51.0,84,Host
20251208_110401,H_4193,1,33.63,32.0,87.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,34.65,33.4,53.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,35.67,33.5,54.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,36.70,32.9,58.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,37.72,33.7,54.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,38.73,34.4,88.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,39.76,33.7,69.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,40.78,36.6,59.2,0.00,51.0,84,Host
20251208_110401,H_4193,1,41.79,39.4,70.6,0.00,51.0,84,Host
20251208_110401,H_4193,1,42.81,34.4,56.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,43.82,35.0,56.3,0.00,51.0,84,Host
20251208_110401,H_4193,1,44.82,37.0,71.6,0.00,51.0,84,Host
20251208_110401,H_4193,1,45.84,39.9,79.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,46.85,40.8,51.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,47.86,39.6,72.7,0.00,51.0,84,Host
20251208_110401,H_4193,1,48.87,40.2,80.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,49.89,34.9,56.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,50.91,33.8,56.8,0.00,51.0,84,Host
20251208_110401,H_4193,1,51.93,35.5,64.2,0.00,51.0,84,Host
20251208_110401,H_4193,1,52.95,33.3,92.4,0.00,51.0,84,Host
20251208_110401,H_4193,1,53.95,35.0,52.0,0.00,51.0,84,Host
20251208_110401,H_4193,1,54.97,33.5,80.7,0.00,50.0,84,Host
20251208_110401,H_4193,1,56.00,38.8,102.7,0.00,50.0,84,Host
20251208_110401,H_4193,1,57.02,39.8,64.5,0.00,50.0,84,Host
20251208_110401,H_4193,1,58.02,39.2,51.8,0.00,50.0,84,Host
20251208_110401,H_4193,1,59.04,38.5,68.7,0.00,50.0,84,Host
20251208_110401,H_4193,1,60.06,40.3,85.3,0.00,50.0,84,Host
20251208_110401,H_4193,1,61.09,37.8,89.5,0.00,50.0,84,Host
20251208_110401,H_4193,1,62.10,39.3,72.3,0.00,50.0,84,Host
20251208_110401,H_4193,1,63.11,39.0,78.6,0.00,50.0,84,Host
20251208_110401,H_4193,1,64.12,40.0,82.2,0.00,50.0,84,Host
20251208_110401,H_4193,1,65.14,40.3,76.2,0.00,50.0,84,Host
20251208_110401,H_4193,1,66.15,39.4,68.1,0.00,50.0,84,Host
20251208_110401,H_4193,1,67.16,40.3,47.5,0.00,50.0,84,Host
20251208_110401,H_4193,1,68.18,39.4,87.8,0.00,50.0,84,Host
20251208_110401,H_4193,1,69.18,40.0,64.7,0.00,50.0,84,Host
20251208_110401,H_4193,1,70.19,39.9,70.3,0.00,50.0,84,Host
20251208_110401,H_4193,1,71.19,39.0,51.8,0.00,50.0,84,Host
20251208_110401,H_4193,1,72.21,39.1,67.6,0.00,50.0,84,Host
20251208_110401,H_4193,1,73.22,39.9,78.2,0.00,50.0,83,Host
20251208_110401,H_4193,1,74.24,37.1,83.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,75.26,33.6,54.2,0.00,50.0,83,Host
20251208_110401,H_4193,1,76.27,35.5,78.7,0.00,50.0,83,Host
20251208_110401,H_4193,1,77.28,34.6,80.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,78.30,35.1,54.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,79.30,34.6,86.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,80.32,36.1,84.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,81.35,34.4,51.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,82.35,34.3,52.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,83.38,34.1,98.4,0.00,50.0,83,Host
20251208_110401,H_4193,2,84.39,34.0,63.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,85.40,32.9,86.0,0.00,50.0,83,Host
20251208_110401,H_4193,2,86.42,35.0,86.3,0.00,50.0,83,Host
20251208_110401,H_4193,2,87.45,34.7,68.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,88.46,31.5,90.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,89.48,32.1,60.2,0.00,50.0,83,Host
20251208_110401,H_4193,2,90.50,33.6,88.3,0.00,50.0,83,Host
20251208_110401,H_4193,2,91.51,32.6,123.4,0.00,50.0,83,Host
20251208_110401,H_4193,2,92.52,31.7,152.9,0.00,50.0,83,Host
20251208_110401,H_4193,2,93.55,32.4,170.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,94.56,31.6,186.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,95.57,31.9,93.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,96.58,33.2,52.3,0.00,50.0,83,Host
20251208_110401,H_4193,2,97.60,32.9,93.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,98.62,33.0,123.0,0.00,50.0,83,Host
20251208_110401,H_4193,2,99.62,32.5,105.3,0.00,50.0,83,Host
20251208_110401,H_4193,2,100.64,32.3,101.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,101.65,31.8,64.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,102.68,32.4,132.9,0.00,50.0,83,Host
20251208_110401,H_4193,2,103.70,31.9,148.9,0.00,50.0,83,Host
20251208_110401,H_4193,2,104.71,33.1,140.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,105.74,32.3,69.9,0.00,50.0,83,Host
20251208_110401,H_4193,2,106.75,32.2,116.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,107.77,32.3,127.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,108.79,33.1,128.9,0.00,50.0,83,Host
20251208_110401,H_4193,2,109.79,31.4,61.0,0.00,50.0,83,Host
20251208_110401,H_4193,2,110.82,31.5,139.5,0.00,50.0,83,Host
20251208_110401,H_4193,2,111.83,29.9,130.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,112.85,29.1,126.3,0.00,50.0,83,Host
20251208_110401,H_4193,2,113.86,31.1,165.4,0.00,50.0,83,Host
20251208_110401,H_4193,2,114.87,27.0,88.9,0.00,50.0,83,Host
20251208_110401,H_4193,2,115.88,24.3,177.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,116.89,24.2,91.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,117.90,24.2,89.0,0.00,50.0,83,Host
20251208_110401,H_4193,2,118.91,23.6,89.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,119.91,23.3,72.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,120.92,24.4,115.5,0.00,50.0,83,Host
20251208_110401,H_4193,2,121.93,27.5,120.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,122.93,27.4,115.4,0.00,50.0,83,Host
20251208_110401,H_4193,2,123.97,27.0,71.3,0.00,50.0,83,Host
20251208_110401,H_4193,2,124.99,27.8,68.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,126.00,27.9,69.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,127.04,27.4,105.1,0.00,50.0,83,Host
20251208_110401,H_4193,2,128.04,27.4,76.5,0.00,50.0,83,Host
20251208_110401,H_4193,2,129.06,27.8,69.6,0.00,50.0,83,Host
20251208_110401,H_4193,2,130.07,26.5,129.8,0.00,50.0,83,Host
20251208_110401,H_4193,2,131.10,26.5,191.7,0.00,50.0,83,Host
20251208_110401,H_4193,2,132.12,28.2,120.4,0.00,50.0,83,Host
20251208_110401,H_4193,2,133.15,27.6,140.2,0.00,50.0,83,Host
20251208_110401,H_4193,2,134.16,28.0,72.4,0.00,50.0,83,Host
20251208_110401,H_4193,1,135.17,37.0,74.3,0.00,50.0,83,Host
20251208_110401,H_4193,1,136.17,38.9,82.1,0.00,50.0,83,Host
20251208_110401,H_4193,1,137.17,40.5,50.1,0.00,50.0,83,Host
20251208_110401,H_4193,1,138.18,41.0,81.7,0.00,50.0,83,Host
20251208_110401,H_4193,1,139.19,39.3,77.3,0.00,50.0,83,Host
20251208_110401,H_4193,1,140.21,40.4,66.7,0.00,50.0,83,Host
20251208_110401,H_4193,1,141.22,41.3,82.7,0.00,50.0,83,Host
20251208_110401,H_4193,1,142.23,39.9,82.5,0.00,50.0,83,Host
20251208_110401,H_4193,1,143.24,39.5,58.1,0.00,50.0,83,Host
20251208_110401,H_4193,1,144.27,40.6,56.0,0.00,50.0,83,Host
20251208_110401,H_4193,1,145.28,41.1,77.0,0.00,50.0,83,Host
20251208_110401,H_4193,1,146.28,40.9,52.2,0.00,50.0,83,Host
20251208_110401,H_4193,1,147.28,40.1,77.4,0.00,50.0,83,Host
20251208_110401,H_4193,1,148.31,40.8,84.2,0.00,50.0,83,Host
20251208_110401,H_4193,1,149.33,39.2,74.6,0.00,50.0,83,Host
20251208_110401,H_4193,1,150.35,39.9,49.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,151.37,41.2,72.1,0.00,50.0,83,Host
20251208_110401,H_4193,1,152.38,39.9,62.5,0.00,50.0,83,Host
20251208_110401,H_4193,1,153.40,40.3,51.4,0.00,50.0,83,Host
20251208_110401,H_4193,1,154.43,39.6,72.5,0.00,50.0,83,Host
20251208_110401,H_4193,1,155.43,40.4,86.3,0.00,50.0,83,Host
20251208_110401,H_4193,1,156.45,39.8,73.6,0.00,50.0,83,Host
20251208_110401,H_4193,1,157.46,40.2,49.1,0.00,50.0,83,Host
20251208_110401,H_4193,1,158.49,40.6,148.4,0.00,50.0,83,Host
20251208_110401,H_4193,1,159.51,40.1,77.0,0.00,50.0,83,Host
20251208_110401,H_4193,1,160.52,39.6,55.8,0.00,50.0,83,Host
20251208_110401,H_4193,1,161.54,41.7,43.3,0.00,50.0,83,Host
20251208_110401,H_4193,1,162.55,40.9,74.9,0.00,50.0,83,Host
20251208_110401,H_4193,1,163.55,39.4,79.2,0.00,50.0,83,Host
20251208_110401,H_4193,1,164.55,40.3,75.4,0.00,50.0,82,Host
20251208_110401,H_4193,1,165.56,40.0,68.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,166.58,39.6,52.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,167.58,40.8,54.0,0.00,50.0,82,Host
20251208_110401,H_4193,1,168.60,42.2,69.3,0.00,50.0,82,Host
20251208_110401,H_4193,1,169.62,39.9,86.1,0.00,50.0,82,Host
20251208_110401,H_4193,1,170.64,41.4,77.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,171.64,40.2,50.7,0.00,50.0,82,Host
20251208_110401,H_4193,1,172.66,40.3,50.4,0.00,50.0,82,Host
20251208_110401,H_4193,1,173.67,39.9,63.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,174.70,39.7,52.9,0.00,50.0,82,Host
20251208_110401,H_4193,1,175.72,40.4,64.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,176.73,41.9,68.3,0.00,50.0,82,Host
20251208_110401,H_4193,1,177.74,39.5,75.7,0.00,50.0,82,Host
20251208_110401,H_4193,1,178.77,39.7,50.7,0.00,50.0,82,Host
20251208_110401,H_4193,1,179.78,40.8,73.0,0.00,50.0,82,Host
20251208_110401,H_4193,1,180.79,41.3,57.2,0.00,50.0,82,Host
20251208_110401,H_4193,1,181.82,41.0,82.4,0.00,50.0,82,Host
20251208_110401,H_4193,1,182.83,41.1,72.1,0.00,50.0,82,Host
20251208_110401,H_4193,1,183.84,39.7,83.2,0.00,50.0,82,Host
20251208_110401,H_4193,1,184.86,40.6,53.0,0.00,50.0,82,Host
20251208_110401,H_4193,1,185.86,41.2,48.2,0.00,50.0,82,Host
20251208_110401,H_4193,1,186.88,39.8,68.6,0.00,50.0,82,Host
20251208_110401,H_4193,1,187.91,40.2,84.6,0.00,50.0,82,Host
20251208_110401,H_4193,1,188.92,40.7,57.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,189.93,39.2,48.0,0.00,50.0,82,Host
20251208_110401,H_4193,1,190.94,39.7,73.9,0.00,50.0,82,Host
20251208_110401,H_4193,1,191.97,39.7,87.5,0.00,50.0,82,Host
20251208_110401,H_4193,1,192.99,41.2,70.8,0.00,50.0,82,Host
20251208_110401,H_4193,1,193.99,39.7,47.9,0.00,50.0,82,Host
