session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_010002,H_4193,0,1.00,8.2,0.0,0.00,38.0,61,NotConnected
20251208_010002,H_4193,2,2.05,35.5,94.8,0.00,38.0,61,Client
20251208_010002,H_4193,2,3.05,44.4,61.1,0.00,38.0,61,Client
20251208_010002,H_4193,2,4.06,26.8,113.5,0.00,38.0,61,Client
20251208_010002,H_4193,2,5.06,23.2,58.2,0.00,38.0,61,Client
20251208_010002,H_4193,2,6.08,24.9,87.4,0.00,38.0,61,Client
20251208_010002,H_4193,2,7.09,36.0,83.2,0.00,38.0,61,Client
20251208_010002,H_4193,2,8.12,36.4,83.1,0.00,38.0,61,Client
20251208_010002,H_4193,2,9.15,36.2,55.5,0.00,38.0,61,Client
20251208_010002,H_4193,2,10.15,36.0,55.4,0.00,38.0,61,Client
20251208_010002,H_4193,2,11.15,36.1,110.6,0.00,38.0,61,Client
20251208_010002,H_4193,2,12.18,34.7,83.0,0.00,38.0,61,Client
20251208_010002,H_4193,2,13.20,36.0,55.1,0.00,38.0,61,Client
20251208_010002,H_4193,2,14.23,36.0,82.8,0.00,42.0,61,Client
20251208_010002,H_4193,2,15.26,36.0,83.0,0.00,42.0,61,Client
20251208_010002,H_4193,2,16.30,35.6,83.7,0.00,42.0,61,Client
20251208_010002,H_4193,2,17.34,24.2,82.9,0.00,42.0,61,Client
20251208_010002,H_4193,2,18.38,24.1,79.7,0.00,42.0,61,Client
20251208_010002,H_4193,2,19.38,31.8,83.1,0.00,42.0,61,Client
20251208_010002,H_4193,2,20.38,36.3,83.4,0.00,42.0,61,Client
20251208_010002,H_4193,2,21.39,36.1,82.6,0.00,42.0,61,Client
20251208_010002,H_4193,2,22.39,36.5,82.8,0.00,42.0,61,Client
20251208_010002,H_4193,2,23.39,36.0,83.4,0.00,42.0,61,Client
20251208_010002,H_4193,2,24.56,33.5,176.0,0.00,42.0,61,Client
20251208_010002,H_4193,2,25.57,27.6,128.3,0.00,42.0,61,Client
20251208_010002,H_4193,2,26.57,24.0,83.0,0.00,42.0,61,Client
20251208_010002,H_4193,2,27.58,25.5,80.0,0.00,42.0,61,Client
20251208_010002,H_4193,2,28.60,23.5,129.5,0.00,42.0,61,Client
20251208_010002,H_4193,2,29.65,23.9,124.5,0.00,42.0,61,Client
20251208_010002,H_4193,2,30.69,24.2,85.0,0.00,42.0,61,Client
20251208_010002,H_4193,2,31.69,24.4,124.6,0.00,42.0,61,Client
20251208_010002,H_4193,2,32.69,24.0,83.0,0.00,42.0,61,Client
20251208_010002,H_4193,2,33.73,23.9,82.2,0.00,43.0,61,Client
20251208_010002,H_4193,2,34.78,24.2,83.4,0.00,43.0,61,Client
20251208_010002,H_4193,2,35.81,24.2,121.6,0.00,43.0,61,Client
20251208_010002,H_4193,2,36.81,24.8,83.3,0.00,43.0,61,Client
20251208_010002,H_4193,2,37.81,24.2,80.4,0.00,43.0,61,Client
20251208_010002,H_4193,2,38.84,25.4,123.6,0.00,43.0,61,Client
20251208_010002,H_4193,2,39.85,24.5,83.6,0.00,43.0,61,Client
20251208_010002,H_4193,2,40.88,23.7,123.7,0.00,43.0,61,Client
20251208_010002,H_4193,2,41.89,24.2,82.9,0.00,43.0,61,Client
20251208_010002,H_4193,2,42.89,25.2,125.2,0.00,43.0,61,Client
20251208_010002,H_4193,2,43.93,24.0,83.0,0.00,43.0,61,Client
20251208_010002,H_4193,2,44.93,24.1,83.1,0.00,43.0,61,Client
20251208_010002,H_4193,2,45.97,24.5,80.8,0.00,43.0,61,Client
20251208_010002,H_4193,2,46.97,21.4,275.3,0.00,43.0,61,Client
20251208_010002,H_4193,2,48.01,20.5,127.7,0.00,43.0,61,Client
20251208_010002,H_4193,2,49.05,23.9,82.3,0.00,43.0,61,Client
20251208_010002,H_4193,2,50.05,24.0,83.4,0.00,43.0,61,Client
20251208_010002,H_4193,2,51.09,24.0,88.3,0.00,43.0,61,Client
20251208_010002,H_4193,2,52.09,24.0,85.6,0.00,43.0,61,Client
20251208_010002,H_4193,2,53.13,24.0,78.3,0.00,43.0,61,Client
20251208_010002,H_4193,2,54.13,24.1,80.0,0.00,43.0,61,Client
20251208_010002,H_4193,2,55.17,24.1,83.1,0.00,43.0,61,Client
20251208_010002,H_4193,2,56.17,24.4,83.8,0.00,43.0,60,Client
20251208_010002,H_4193,2,57.21,24.2,78.2,0.00,43.0,60,Client
20251208_010002,H_4193,2,58.22,23.9,84.9,0.00,43.0,60,Client
20251208_010002,H_4193,2,59.22,24.1,85.0,0.00,43.0,60,Client
20251208_010002,H_4193,2,60.24,24.1,85.7,0.00,43.0,60,Client
20251208_010002,H_4193,2,61.24,24.0,122.0,0.00,43.0,60,Client
20251208_010002,H_4193,2,62.25,24.2,84.8,0.00,43.0,60,Client
20251208_010002,H_4193,2,63.29,24.1,88.0,0.00,43.0,60,Client
20251208_010002,H_4193,2,64.29,23.8,82.3,0.00,44.0,60,Client
20251208_010002,H_4193,2,65.29,24.5,82.3,0.00,44.0,60,Client
20251208_010002,H_4193,2,66.33,24.3,85.1,0.00,44.0,60,Client
20251208_010002,H_4193,2,67.33,24.2,82.2,0.00,44.0,60,Client
20251208_010002,H_4193,2,68.37,24.1,82.6,0.00,44.0,60,Client
20251208_010002,H_4193,2,69.37,24.0,84.1,0.00,44.0,60,Client
20251208_010002,H_4193,2,70.41,24.2,85.2,0.00,44.0,60,Client
20251208_010002,H_4193,2,71.45,24.3,84.0,0.00,44.0,60,Client
20251208_010002,H_4193,2,72.49,24.2,83.5,0.00,44.0,60,Client
20251208_010002,H_4193,2,73.49,24.0,81.5,0.00,44.0,60,Client
20251208_010002,H_4193,2,74.52,24.3,83.2,0.00,44.0,60,Client
20251208_010002,H_4193,2,75.55,28.5,89.4,0.00,44.0,60,Client
20251208_010002,H_4193,2,76.56,36.4,82.9,0.00,44.0,60,Client
20251208_010002,H_4193,2,77.58,35.2,68.7,0.00,44.0,60,Client
20251208_010002,H_4193,2,78.59,32.0,82.6,0.00,44.0,60,Client
20251208_010002,H_4193,2,79.61,23.9,80.7,0.00,44.0,60,Client
20251208_010002,H_4193,2,80.65,24.1,83.3,0.00,44.0,60,Client
20251208_010002,H_4193,2,81.65,24.1,83.1,0.00,44.0,60,Client
