session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251209_093129,H_4193,0,1.01,70.8,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,2.02,70.1,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,3.03,70.7,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,4.04,70.7,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,5.05,70.5,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,6.05,70.7,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,7.07,69.8,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,8.08,70.9,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,9.08,70.7,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,10.08,71.1,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,11.09,70.7,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,12.10,72.7,0.0,0.00,25.0,99,Offline
20251209_093129,H_4193,0,13.11,70.7,0.0,0.00,25.0,99,Offline
