session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_000559,H_4193,0,1.01,31.2,0.0,0.00,38.0,58,NotConnected
20251208_000559,H_4193,1,2.02,64.8,55.2,0.00,38.0,58,Host
20251208_000559,H_4193,1,3.03,76.1,39.4,0.00,38.0,58,Host
20251208_000559,H_4193,1,4.03,72.4,55.3,0.00,38.0,58,Host
20251208_000559,H_4193,1,5.04,72.5,43.2,0.00,38.0,58,Host
20251208_000559,H_4193,1,6.04,72.0,41.6,0.00,38.0,58,Host
20251208_000559,H_4193,1,7.04,72.5,55.1,0.00,38.0,58,Host
20251208_000559,H_4193,1,8.05,73.1,55.8,0.00,38.0,58,Host
20251208_000559,H_4193,1,9.06,72.7,55.6,0.00,38.0,58,Host
20251208_000559,H_4193,1,10.06,72.7,56.0,0.00,38.0,58,Host
20251208_000559,H_4193,1,11.07,72.8,41.4,0.00,38.0,58,Host
20251208_000559,H_4193,1,12.07,73.1,41.6,0.00,38.0,58,Host
20251208_000559,H_4193,1,13.07,72.3,55.6,0.00,38.0,58,Host
20251208_000559,H_4193,1,14.07,72.2,69.3,0.00,38.0,58,Host
20251208_000559,H_4193,1,15.09,73.8,56.0,0.00,42.0,58,Host
20251208_000559,H_4193,1,16.10,71.8,68.7,0.00,42.0,58,Host
20251208_000559,H_4193,1,17.10,70.2,67.4,0.00,42.0,58,Host
20251208_000559,H_4193,1,18.10,72.7,69.0,0.00,42.0,58,Host
20251208_000559,H_4193,1,19.10,72.3,41.4,0.00,42.0,58,Host
20251208_000559,H_4193,1,20.10,73.5,69.6,0.00,42.0,58,Host
20251208_000559,H_4193,1,21.10,71.2,40.7,0.00,42.0,58,Host
20251208_000559,H_4193,1,22.10,72.4,42.1,0.00,42.0,58,Host
20251208_000559,H_4193,1,23.10,71.7,41.7,0.00,42.0,58,Host
20251208_000559,H_4193,1,24.10,72.2,55.5,0.00,42.0,58,Host
20251208_000559,H_4193,1,25.12,72.5,55.7,0.00,42.0,58,Host
20251208_000559,H_4193,1,26.13,72.4,69.0,0.00,42.0,58,Host
20251208_000559,H_4193,1,27.15,72.5,41.8,0.00,42.0,58,Host
20251208_000559,H_4193,1,28.16,71.7,41.8,0.00,42.0,58,Host
20251208_000559,H_4193,1,29.18,72.4,55.2,0.00,42.0,58,Host
20251208_000559,H_4193,1,30.18,72.4,68.6,0.00,42.0,58,Host
20251208_000559,H_4193,1,31.18,72.3,55.0,0.00,43.0,58,Host
20251208_000559,H_4193,1,32.18,72.5,55.8,0.00,43.0,58,Host
20251208_000559,H_4193,1,33.19,72.7,41.3,0.00,43.0,58,Host
20251208_000559,H_4193,1,34.20,72.7,56.1,0.00,43.0,58,Host
20251208_000559,H_4193,1,35.20,72.5,55.4,0.00,43.0,58,Host
20251208_000559,H_4193,0,36.48,65.3,0.0,0.00,40.0,58,NotConnected
20251208_000559,H_4193,0,37.48,72.8,0.0,0.00,40.0,58,NotConnected
20251208_000559,H_4193,0,38.49,68.8,0.0,0.00,40.0,58,NotConnected
20251208_000559,H_4193,0,39.49,71.8,0.0,0.00,40.0,58,NotConnected
20251208_000559,H_4193,0,40.50,74.3,0.0,0.00,40.0,58,NotConnected
