session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_121204,H_4193,1,1.02,25.7,57.6,0.00,41.0,64,Host
20251208_121204,H_4193,1,2.03,62.5,44.8,0.00,41.0,64,Host
20251208_121204,H_4193,1,3.04,56.2,66.4,0.00,41.0,64,Host
20251208_121204,H_4193,1,4.06,59.7,63.4,0.00,41.0,64,Host
20251208_121204,H_4193,1,5.06,60.9,54.2,0.00,41.0,64,Host
20251208_121204,H_4193,1,6.07,58.2,52.8,0.00,41.0,64,Host
20251208_121204,H_4193,1,7.07,55.7,73.3,0.00,41.0,64,Host
20251208_121204,H_4193,1,8.08,53.9,70.2,0.00,41.0,64,Host
20251208_121204,H_4193,1,9.09,57.2,73.1,0.00,41.0,64,Host
20251208_121204,H_4193,1,10.10,55.4,72.9,0.00,41.0,64,Host
20251208_121204,H_4193,1,11.11,55.3,59.5,0.00,41.0,64,Host
20251208_121204,H_4193,1,12.11,55.4,70.4,0.00,41.0,64,Host
20251208_121204,H_4193,1,13.12,55.6,54.0,0.00,41.0,64,Host
20251208_121204,H_4193,1,14.13,56.0,55.2,0.00,41.0,64,Host
20251208_121204,H_4193,1,15.15,54.8,73.8,0.00,41.0,64,Host
20251208_121204,H_4193,1,16.15,57.2,52.8,0.00,41.0,64,Host
20251208_121204,H_4193,1,17.16,64.7,77.2,0.00,42.0,64,Host
20251208_121204,H_4193,1,18.17,67.9,45.7,0.00,42.0,64,Host
20251208_121204,H_4193,1,19.18,70.9,64.5,0.00,42.0,64,Host
20251208_121204,H_4193,1,20.19,57.6,47.8,0.00,42.0,64,Host
20251208_121204,H_4193,1,21.20,56.4,56.2,0.00,42.0,64,Host
20251208_121204,H_4193,1,22.20,55.6,71.1,0.00,42.0,64,Host
20251208_121204,H_4193,1,23.20,54.5,52.5,0.00,42.0,64,Host
20251208_121204,H_4193,1,24.21,66.6,56.7,0.00,42.0,64,Host
20251208_121204,H_4193,1,25.22,70.1,69.4,0.00,42.0,64,Host
20251208_121204,H_4193,1,26.23,72.8,54.3,0.00,42.0,64,Host
20251208_121204,H_4193,1,27.24,72.6,54.0,0.00,42.0,64,Host
20251208_121204,H_4193,1,28.24,72.4,56.0,0.00,42.0,64,Host
20251208_121204,H_4193,1,29.25,73.7,45.3,0.00,42.0,64,Host
20251208_121204,H_4193,1,30.26,64.7,48.9,0.00,42.0,64,Host
20251208_121204,H_4193,1,31.27,63.8,45.6,0.00,42.0,64,Host
20251208_121204,H_4193,1,32.29,63.3,46.7,0.00,42.0,64,Host
20251208_121204,H_4193,1,33.30,63.8,47.2,0.00,42.0,64,Host
20251208_121204,H_4193,1,34.31,63.8,78.3,0.00,42.0,64,Host
20251208_121204,H_4193,1,35.31,64.0,63.1,0.00,42.0,64,Host
20251208_121204,H_4193,1,36.32,63.4,64.6,0.00,42.0,64,Host
