session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251209_143750,H_4193,2,1.14,69.4,0.0,0.00,35.0,83,Client
20251209_143750,H_4193,2,2.14,72.3,57.2,0.00,35.0,83,Client
20251209_143750,H_4193,2,3.15,72.9,41.4,0.00,35.0,83,Client
20251209_143750,H_4193,2,4.15,69.2,55.3,0.00,35.0,83,Client
20251209_143750,H_4193,2,5.16,72.1,59.1,0.00,35.0,83,Client
20251209_143750,H_4193,2,6.17,68.1,46.9,0.00,35.0,83,Client
20251209_143750,H_4193,2,7.18,61.2,63.9,0.00,35.0,83,Client
20251209_143750,H_4193,2,8.19,63.8,42.3,0.00,35.0,83,Client
20251209_143750,H_4193,2,9.19,68.8,40.2,0.00,35.0,83,Client
20251209_143750,H_4193,2,10.21,72.2,54.0,0.00,38.0,83,Client
20251209_143750,H_4193,2,11.21,72.8,55.1,0.00,38.0,83,Client
20251209_143750,H_4193,2,12.21,72.3,69.5,0.00,38.0,83,Client
20251209_143750,H_4193,2,13.22,72.8,56.2,0.00,38.0,83,Client
20251209_143750,H_4193,2,14.23,73.1,137.9,0.00,38.0,83,Client
20251209_143750,H_4193,2,15.24,72.4,55.1,0.00,38.0,83,Client
20251209_143750,H_4193,2,16.25,72.7,69.5,0.00,38.0,83,Client
20251209_143750,H_4193,2,17.25,72.4,69.0,0.00,38.0,83,Client
20251209_143750,H_4193,2,18.26,72.2,69.0,0.00,38.0,83,Client
20251209_143750,H_4193,2,19.26,72.4,138.4,0.00,38.0,83,Client
20251209_143750,H_4193,2,20.28,72.3,68.5,0.00,38.0,83,Client
20251209_143750,H_4193,2,21.28,72.8,137.8,0.00,38.0,83,Client
20251209_143750,H_4193,2,22.28,72.7,55.4,0.00,38.0,83,Client
20251209_143750,H_4193,2,23.28,73.4,55.8,0.00,38.0,83,Client
20251209_143750,H_4193,2,24.49,72.2,250.0,0.00,38.0,83,Client
20251209_143750,H_4193,2,25.50,61.0,70.9,0.00,38.0,83,Client
20251209_143750,H_4193,2,26.51,61.7,77.7,0.00,38.0,83,Client
20251209_143750,H_4193,2,27.51,72.0,67.6,0.00,38.0,83,Client
20251209_143750,H_4193,2,28.52,72.3,109.7,0.00,38.0,83,Client
20251209_143750,H_4193,2,29.53,72.4,97.5,0.00,38.0,82,Client
20251209_143750,H_4193,2,30.53,72.5,70.0,0.00,38.0,82,Client
20251209_143750,H_4193,2,31.53,72.9,41.6,0.00,38.0,82,Client
20251209_143750,H_4193,2,32.54,71.1,92.7,0.00,38.0,82,Client
20251209_143750,H_4193,2,33.54,69.5,112.2,0.00,38.0,82,Client
20251209_143750,H_4193,2,34.55,72.3,112.6,0.00,38.0,82,Client
20251209_143750,H_4193,2,35.55,72.1,55.3,0.00,38.0,82,Client
20251209_143750,H_4193,2,36.56,74.3,68.3,0.00,39.0,82,Client
20251209_143750,H_4193,2,37.56,62.0,66.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,38.57,67.8,41.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,39.57,72.0,41.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,40.57,72.1,54.6,0.00,40.0,82,Client
20251209_143750,H_4193,2,41.57,73.3,82.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,42.57,72.4,68.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,43.57,72.4,40.7,0.00,40.0,82,Client
20251209_143750,H_4193,2,44.58,72.5,70.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,45.58,72.5,138.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,46.58,72.9,83.6,0.00,40.0,82,Client
20251209_143750,H_4193,2,47.58,72.5,138.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,48.59,72.7,55.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,49.60,72.3,110.0,0.00,41.0,82,Client
20251209_143750,H_4193,2,50.61,72.5,68.2,0.00,39.0,82,Client
20251209_143750,H_4193,2,51.61,72.2,55.4,0.00,39.0,82,Client
20251209_143750,H_4193,2,52.63,72.5,152.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,53.63,73.0,55.8,0.00,40.0,82,Client
20251209_143750,H_4193,2,54.63,73.1,55.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,55.64,72.3,42.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,56.64,72.5,56.8,0.00,40.0,82,Client
20251209_143750,H_4193,2,57.66,72.3,54.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,58.66,72.8,70.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,59.67,72.7,40.9,0.00,40.0,82,Client
20251209_143750,H_4193,2,60.68,73.3,83.3,0.00,40.0,82,Client
20251209_143750,H_4193,2,61.68,72.4,41.3,0.00,40.0,82,Client
20251209_143750,H_4193,2,62.68,72.7,41.7,0.00,40.0,82,Client
20251209_143750,H_4193,2,63.68,72.2,82.6,0.00,40.0,82,Client
20251209_143750,H_4193,2,64.70,72.7,42.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,65.70,72.3,124.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,66.70,73.3,83.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,67.71,72.1,152.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,68.73,72.5,55.2,0.00,40.0,82,Client
20251209_143750,H_4193,2,69.73,72.4,55.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,70.74,72.2,54.3,0.00,40.0,82,Client
20251209_143750,H_4193,2,71.74,72.0,42.3,0.00,40.0,82,Client
20251209_143750,H_4193,2,72.75,71.4,55.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,73.75,73.0,83.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,74.77,72.2,70.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,75.78,72.3,139.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,76.78,72.2,96.7,0.00,40.0,82,Client
20251209_143750,H_4193,2,77.79,72.4,41.9,0.00,40.0,82,Client
20251209_143750,H_4193,2,78.81,72.9,53.6,0.00,40.0,82,Client
20251209_143750,H_4193,2,79.81,72.2,69.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,80.82,72.4,55.6,0.00,40.0,82,Client
20251209_143750,H_4193,2,81.82,73.3,55.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,82.82,72.7,124.5,0.00,40.0,82,Client
20251209_143750,H_4193,2,83.82,72.3,68.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,84.82,72.4,138.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,85.84,71.9,69.4,0.00,40.0,82,Client
20251209_143750,H_4193,2,86.85,72.6,111.3,0.00,40.0,82,Client
20251209_143750,H_4193,2,87.85,72.5,83.9,0.00,40.0,82,Client
20251209_143750,H_4193,2,88.86,72.2,55.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,89.86,72.5,68.8,0.00,40.0,82,Client
20251209_143750,H_4193,2,90.86,72.2,54.9,0.00,40.0,82,Client
20251209_143750,H_4193,2,91.88,72.4,110.9,0.00,40.0,82,Client
20251209_143750,H_4193,2,92.88,72.4,41.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,93.89,72.4,109.8,0.00,40.0,82,Client
20251209_143750,H_4193,2,94.89,72.2,57.1,0.00,40.0,82,Client
20251209_143750,H_4193,2,95.89,72.4,137.9,0.00,40.0,82,Client
20251209_143750,H_4193,2,96.91,71.3,70.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,97.92,73.4,139.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,98.93,72.3,40.0,0.00,40.0,82,Client
20251209_143750,H_4193,2,99.93,70.1,110.3,0.00,41.0,82,Client
20251209_143750,H_4193,2,100.93,72.7,83.3,0.00,41.0,82,Client
20251209_143750,H_4193,2,101.95,71.6,82.1,0.00,41.0,82,Client
20251209_143750,H_4193,2,102.95,72.0,54.9,0.00,41.0,82,Client
20251209_143750,H_4193,2,103.96,72.4,82.4,0.00,41.0,82,Client
20251209_143750,H_4193,2,104.96,73.2,40.1,0.00,41.0,82,Client
20251209_143750,H_4193,2,105.98,70.7,68.6,0.00,41.0,82,Client
20251209_143750,H_4193,2,106.99,73.1,68.9,0.00,41.0,82,Client
20251209_143750,H_4193,2,108.00,72.3,40.6,0.00,41.0,82,Client
20251209_143750,H_4193,2,109.00,73.3,41.6,0.00,41.0,82,Client
20251209_143750,H_4193,2,110.00,72.4,69.3,0.00,41.0,82,Client
